id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,edu_lit_7_t,edu_lit_7_f,edu_lit_7_m,edu_lit_15_t,edu_lit_15_f,edu_lit_15_m,edu_sec_15_t,edu_sec_15_f,edu_sec_15_m,edu_ter_15_t,edu_ter_15_f,edu_ter_15_m
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,63.40000000000001,49.90000000000001,75.7,55.5,39.8,67.90000000000001,18.4,16.3,20,4.100000000000001,1.7,6.100000000000001
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,63.8,52.1,74.5,60.1,46.5,71.2,19.5,19,19.9,8.5,5.800000000000001,10.7
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,65.10000000000001,58.7,71,79.60000000000001,72.10000000000001,86.80000000000001,24.1,29.2,19.2,27.5,21.8,32.9
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,70.7,59.40000000000001,80.80000000000001,67,53.40000000000001,81.5,15.8,11.7,20.1,8.9,9.300000000000001,8.5
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,72.8,64,80.7,72.7,62.40000000000001,82.60000000000001,24.8,18.3,31.2,11.7,13.7,9.800000000000001
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,74.8,68.2,80.7,76.10000000000001,68.3,83.2,30.4,22.6,37.6,13.4,16.6,10.5
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,71.7,58.90000000000001,82.7,68.2,56.90000000000001,77.60000000000001,27.3,29.5,25.5,13.7,8.4,18.2
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,72,60,82.40000000000001,70.5,59.90000000000001,79.80000000000001,29.2,28.7,29.6,12.6,8.200000000000001,16.3
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,73.3,64,81.5,80.5,71.2,90.10000000000001,37.1,25.3,49.40000000000001,7.600000000000001,7.600000000000001,7.5
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,72.60000000000001,61,82.80000000000001,68.3,54.40000000000001,82.90000000000001,26.4,9.1,44.7,5.2,2.7,7.800000000000001
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,78.10000000000001,69.8,85.40000000000001,77.10000000000001,66.2,86.80000000000001,25.7,18.4,32.2,20.2,18.3,21.9
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,80.60000000000001,73.90000000000001,86.60000000000001,83.2,75.7,89.2,25.2,25.8,24.7,30.5,30.7,30.4
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,74.8,61.7,86.30000000000001,71.2,59.2,84.7,38.2,30.4,47.1,9,9.1,9
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,80.10000000000001,70.8,88.10000000000001,79.60000000000001,70.2,89.10000000000001,28.3,24,32.7,32.6,30.5,34.8
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,83.7,77.2,89.2,91.30000000000001,87.7,94.5,14.5,13.8,15.2,65.5,64.5,66.40000000000001
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,68.7,53.90000000000001,82.10000000000001,63,43.7,82.30000000000001,22.4,19.1,25.7,5,3.9,6.2
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,68.90000000000001,55.6,80.90000000000001,65.60000000000001,48.8,81.7,23.1,20.4,25.7,8.1,6.5,9.700000000000001
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,69.40000000000001,60.7,77.40000000000001,73,64.90000000000001,80.10000000000001,25.2,24.4,25.9,17.1,14.7,19.2
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,67.3,52.8,80.10000000000001,52.8,39.40000000000001,66.7,21.5,16.2,27,2.4,.6000000000000001,4.3
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,67.5,55.7,78,57.1,46.1,68.3,22.3,18.1,26.6,8.1,5.7,10.5
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,67.90000000000001,61.3,73.7,71.2,69.3,73.10000000000001,25,24.8,25.1,26.7,23.2,30
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,71.5,57.7,83.5,69.10000000000001,54.90000000000001,80.30000000000001,27,17.2,34.6,9.4,5.9,12.1
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,71.60000000000001,59.2,82.40000000000001,70.5,59.40000000000001,79.5,29,22.4,34.4,12.5,7.800000000000001,16.3
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,71.90000000000001,64.60000000000001,78.30000000000001,74.90000000000001,73.10000000000001,76.60000000000001,35.8,38.40000000000001,33.5,22.8,13.7,30.9
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,68.60000000000001,52.7,82.2,59.90000000000001,33.1,79.2,26,14.5,34.4,1.9,1,2.6
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,70.40000000000001,56.90000000000001,82,65.7,46.2,79.7,28,18.3,34.9,8.300000000000001,8,8.5
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,74.5,66.40000000000001,81.5,76.80000000000001,71.40000000000001,80.5,31.6,25.7,35.8,20.4,21.4,19.6
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,70.60000000000001,56.40000000000001,82.80000000000001,53.90000000000001,39.40000000000001,71.60000000000001,15.2,4.9,27.8,4.7,1.8,8.300000000000001
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,71.60000000000001,61.2,80.60000000000001,60.3,48.8,72.60000000000001,18.1,9.300000000000001,27.3,13.1,11.6,14.7
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,72.7,66.5,78.10000000000001,66.60000000000001,59.40000000000001,73.40000000000001,20.9,14.3,26.9,21.3,22.6,20.1
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,72.60000000000001,60.6,83,67,46.40000000000001,83.2,28.8,30.5,27.4,6.100000000000001,.2,10.9
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,71.90000000000001,61.7,80.80000000000001,67.5,55.2,78.10000000000001,26.5,26.3,26.7,5.7,2.3,8.6
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,70.60000000000001,64,76.5,68.5,68.8,68.2,22.6,19.9,25.3,5,5.7,4.2
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,75.40000000000001,64.8,84.60000000000001,47.3,32.2,59.8,17.6,12.2,22.1,2.1,1,3.1
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,76,66.3,84.5,50.3,36.6,61.90000000000001,18.9,13.4,23.7,3.4,2.6,4
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,79.30000000000001,74.10000000000001,84.10000000000001,70.3,62.2,79.30000000000001,27.9,20.5,36.1,11.9,12.5,11.2
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,49.6,37.3,60.1,46.1,27.6,64.2,13.1,5.4,20.7,3.9,.3,7.300000000000001
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,51.3,40.1,61,47,30,63.90000000000001,14.8,8.1,21.4,5.4,2.7,8.1
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,59.1,52.40000000000001,65.3,51,39.7,63,21.8,19.2,24.6,11.9,12.2,11.6
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,55.90000000000001,43.6,66.7,39.6,27,52.40000000000001,11.1,4,18.2,4.4,2.7,6.100000000000001
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,58.5,48.3,67.5,45.1,35.2,54.7,13.8,8.5,19,5.7,4.5,6.800000000000001
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,63.1,56.5,69,51.7,45.6,57.40000000000001,17.2,14.2,19.9,7.2,6.800000000000001,7.600000000000001
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,60.7,48.3,71.8,49.1,29.4,67.2,15.4,8.700000000000001,21.6,1.8,1.5,2.1
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,61.5,50,71.7,52,34.9,68.40000000000001,16,10.3,21.5,6.600000000000001,6.300000000000001,7
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,64.90000000000001,57.8,71.3,62.7,53.40000000000001,73.7,18.1,15.7,21,24.8,22.2,27.8
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,58.2,47.1,67.8,54.90000000000001,38.7,68.7,13.4,9.4,16.7,1.8,1.2,2.2
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,59.5,49.6,68.2,55.3,42,66.60000000000001,17,14.1,19.4,3.9,3.6,4.100000000000001
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,64.60000000000001,58.8,69.8,56.7,52.2,60.3,27.8,28.4,27.4,10.4,10.9,10
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,59,48.2,68.60000000000001,39.7,23.4,56,7.7,3.7,11.6,2.3,2.1,2.5
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,60.6,50.40000000000001,69.60000000000001,43.2,28.9,57,9.300000000000001,5.600000000000001,12.8,4.2,3.4,5
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,71.7,66.5,76.40000000000001,61.1,59.90000000000001,62.1,17.5,16.6,18.3,14,10.8,16.7
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,59.6,48.3,69.5,55.90000000000001,41.3,68.3,13.9,8,19,3.6,.8,6
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,61.1,50.7,70.3,60.7,45.3,73.2,15.7,9.1,21.2,5.4,2.8,7.5
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,72.10000000000001,67.40000000000001,76.40000000000001,89.30000000000001,74.90000000000001,97.60000000000001,26.6,16.9,32.2,15.8,17.6,14.8
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,63.40000000000001,51.2,73.90000000000001,57.8,32.1,76.10000000000001,18.3,7.300000000000001,26.2,3.3,4.4,2.5
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,64.60000000000001,53.2,74.40000000000001,57.40000000000001,34.1,74.2,17.8,7.9,25,3.7,4.9,2.8
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,72,65.60000000000001,77.80000000000001,53.5,52.5,54.2,13,13.4,12.8,8.1,10.2,6.4
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,64.5,54,74,53.90000000000001,42.8,66.60000000000001,13.7,8.200000000000001,20,5.7,4.600000000000001,7
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,66.40000000000001,56.8,75.10000000000001,57.3,46.5,69.40000000000001,15.9,10.1,22.5,5.9,5.5,6.300000000000001
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,75.10000000000001,69.90000000000001,79.90000000000001,77.2,69.40000000000001,85.2,28.7,21.7,35.9,6.800000000000001,10.9,2.6
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,67.8,58.3,76.40000000000001,59.3,47.90000000000001,70.40000000000001,17.7,16.5,18.9,4.7,3.1,6.300000000000001
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,77.30000000000001,71.5,82.60000000000001,73.2,63.7,81.2,21.4,19.8,22.7,15.5,14.5,16.4
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,81.90000000000001,77.90000000000001,85.60000000000001,78.80000000000001,70.7,85.10000000000001,22.8,21.3,24,19.8,19.5,20
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,66,54.6,76.90000000000001,53.7,43.1,63.90000000000001,19.3,17.7,20.9,4.4,3.2,5.4
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,67.3,56.3,77.60000000000001,56.90000000000001,45.90000000000001,67,20.2,19.1,21.2,8.700000000000001,5.5,11.7
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,79,73.3,84.30000000000001,80.5,70.90000000000001,87.30000000000001,26.5,31.8,22.8,41.40000000000001,25.5,52.6
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,67.8,56.90000000000001,77.10000000000001,60.40000000000001,40.5,77.10000000000001,23.7,13.9,32,8.4,7.9,8.800000000000001
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,69,59.40000000000001,77.40000000000001,63.8,45.40000000000001,79.10000000000001,26,16.6,33.8,10.4,8.6,11.9
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,73.40000000000001,67.8,78.30000000000001,74,60.5,84.7,32.6,24.7,38.8,16.3,10.7,20.8
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,73.10000000000001,63,81.80000000000001,66.60000000000001,65.40000000000001,67.5,26,18.8,32.1,3.9,3.9,4
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,72.7,63.3,80.90000000000001,67.10000000000001,64.90000000000001,69,26.7,19.6,32.8,5.100000000000001,4.7,5.4
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,71,64.7,76.7,69.60000000000001,62.3,75.90000000000001,30.1,23.5,35.8,10.4,8.300000000000001,12.2
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,77.30000000000001,67.2,86,76.90000000000001,61.8,90.7,35.2,17.7,51.5,5,1.2,8.5
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,78.40000000000001,69.60000000000001,86.10000000000001,73.5,59.8,86.5,29.4,16.1,42,7.5,4.3,10.5
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,82,77.2,86.30000000000001,63,53.7,72.5,11.3,11.6,10.9,15.1,13.4,17
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,77.5,68.40000000000001,85.30000000000001,62.2,51.1,72.90000000000001,25.7,22,29.4,5,.7000000000000001,9.300000000000001
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,78.90000000000001,70.60000000000001,86.10000000000001,64.40000000000001,53.40000000000001,75.2,27.2,23.8,30.5,6.5,1.7,11.2
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,85.7,81,89.90000000000001,79.2,67.90000000000001,91.5,36.6,35.3,37.9,16.2,8,25.1
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,75.3,66,83.30000000000001,66.40000000000001,53.1,78.80000000000001,37.1,24.2,49,5.100000000000001,6.2,4
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,75.8,66.90000000000001,83.40000000000001,68.5,55.8,80.5,37.3,26,48,6.4,6.9,5.9
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,80,74.40000000000001,84.90000000000001,91.10000000000001,83.60000000000001,99.10000000000001,40.3,44.1,36.3,20.6,13.8,27.8
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,74.7,66.2,82.10000000000001,64.40000000000001,46.40000000000001,77.7,27.4,22.2,31.2,5.300000000000001,5.100000000000001,5.4
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,79.7,75.10000000000001,83.60000000000001,76.2,66.90000000000001,83.80000000000001,30.7,27.4,33.4,18.4,18.7,18.1
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,82.10000000000001,79.5,84.40000000000001,84.7,80.40000000000001,88.5,33.1,30.8,35.1,27.8,27.6,27.9
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,72.40000000000001,59.8,83.2,64.7,51.5,77.40000000000001,25.3,20.5,29.9,4.5,2.2,6.7
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,73.7,62.5,83.5,70.5,57.90000000000001,81.90000000000001,30,23.6,35.8,8.5,4.100000000000001,12.5
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,77.60000000000001,70.10000000000001,84.2,90.90000000000001,84.30000000000001,95.60000000000001,46.6,36.3,54,22.4,11.8,30.1
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,70.2,55.7,83.2,66.10000000000001,56.6,75.5,29.5,24.2,34.7,5,0,9.800000000000001
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,75,63.5,85.40000000000001,73.40000000000001,63.1,83.10000000000001,30.7,25.6,35.5,10.2,6,14.2
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,81.60000000000001,74.10000000000001,88.40000000000001,85.60000000000001,74.5,95.2,32.7,28.1,36.7,19,16.6,21
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,60.40000000000001,46.8,72.60000000000001,58.2,36,76.10000000000001,21.8,8.9,32.1,1.9,1.4,2.3
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,63.5,50.8,75,63.1,43.40000000000001,79.2,24.7,12.2,34.9,5.2,5,5.4
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,81.2,73.5,88.2,90.90000000000001,83.60000000000001,97.2,41.3,30.2,50.90000000000001,23.8,24.5,23.3
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,66.8,53.1,78.5,76.90000000000001,60.2,91,37.5,24,49,5,2.1,7.300000000000001
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,68.8,55.90000000000001,79.80000000000001,79.80000000000001,65.60000000000001,91.7,38.2,27.4,47.1,9.700000000000001,4.7,13.8
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,77,67.8,85.10000000000001,92,88.60000000000001,94.80000000000001,40.90000000000001,42.3,39.7,29.4,15.9,40.40000000000001
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,63,50.1,74.3,89.2,85.80000000000001,91.30000000000001,49.5,46.8,51.3,10.4,2.4,15.4
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,65.3,53.2,75.8,82.5,77.5,86.2,42.3,39.90000000000001,44.1,10.5,5.300000000000001,14.3
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,73.60000000000001,64.5,81.60000000000001,66.10000000000001,62.40000000000001,70.10000000000001,24.6,27.4,21.4,10.7,10.6,10.8
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,64.2,50.2,76,53.2,31.4,72.60000000000001,17.8,20.2,15.7,2.2,.1,4
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,66.7,53.7,77.80000000000001,57.5,36.4,75.5,19.7,20.4,19.1,4,1,6.600000000000001
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,79.90000000000001,71.5,87.10000000000001,75.8,60.6,87,27.9,21.5,32.6,12,5.300000000000001,17
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,63.8,51,74.90000000000001,56.90000000000001,39.90000000000001,71.60000000000001,18.4,17.2,19.4,2.7,0,5.100000000000001
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,65,52.7,75.8,56.7,40.40000000000001,70.60000000000001,17.5,16.2,18.7,3,.4,5.2
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,76.3,67.60000000000001,84,55.1,43.5,64.40000000000001,12.3,9.600000000000001,14.4,4.600000000000001,2.9,6
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,66.2,54.7,76.60000000000001,60.2,49.8,69.3,15.6,8.4,21.9,3.7,3.9,3.4
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,67.40000000000001,56.6,77.2,61.2,50.40000000000001,70.7,16.3,10,21.9,4.800000000000001,5.100000000000001,4.5
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,75.7,69.3,81.60000000000001,71.3,56.90000000000001,82.7,23.4,25.8,21.5,15.3,16.4,14.4
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,69.5,57.6,81.60000000000001,57,43.3,77.2,26.1,19.6,35.7,2.2,1.3,3.5
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,70.10000000000001,58.40000000000001,81.90000000000001,58.6,45.3,77.7,26.7,20.3,35.9,3.2,2,5.100000000000001
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,79.5,72.5,86,77.5,72.90000000000001,82.2,33.8,29.8,37.8,15.6,11.5,19.7
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,60.5,47.40000000000001,72.40000000000001,39.6,26.5,52.3,9.300000000000001,7.600000000000001,10.9,3.3,2.2,4.4
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,61.3,48.6,72.8,40.2,27.5,52.6,9.600000000000001,8.300000000000001,10.9,3.3,2.4,4.2
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,70.10000000000001,61.90000000000001,77.60000000000001,47.8,39.5,56.40000000000001,14,16.2,11.7,2.9,4.2,1.6
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,68.8,55.5,81,61.3,46.7,77.10000000000001,28.4,25,32.1,5.4,1.7,9.300000000000001
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,72.3,61,82.60000000000001,67.2,53.5,81,30,26.3,33.7,11.4,7.9,15
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,82.5,77.30000000000001,87,84.90000000000001,77.10000000000001,91.30000000000001,34.7,30.9,37.8,29.5,29.1,29.8
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,60.8,50.90000000000001,69.8,52.5,38.7,67.60000000000001,11.3,7.5,15.3,2.9,2.1,3.7
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,61.7,52.3,70.3,50.8,38.1,64.2,10.9,7.2,14.8,3,2.3,3.7
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,69.5,64.60000000000001,74,36.2,32.2,39.5,7.9,4.100000000000001,11.1,4,3.9,4.100000000000001
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,66.8,56.5,77,53.90000000000001,51.7,56.7,18.9,16.6,21.8,16.9,15,19.3
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,68.7,59,78.10000000000001,57.3,53.5,61.6,20.2,17.3,23.5,16.3,14.6,18.2
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,80,75.10000000000001,84.40000000000001,78.90000000000001,69.8,84.80000000000001,28.4,23.1,31.7,12.3,11.2,13
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,71.60000000000001,61.6,81.5,57.6,48.1,69.60000000000001,21.7,19.8,24,5.300000000000001,6.2,4.3
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,72.2,62.7,81.7,58.8,50,69.60000000000001,21.9,20.7,23.5,5.100000000000001,5.800000000000001,4.3
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,76.90000000000001,70.8,82.5,64.7,60.2,69.8,23.4,25.3,21.4,4,3.6,4.3
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,68.5,57.2,79.7,64.40000000000001,54.6,75.90000000000001,20.2,17.7,23.1,13.3,11.6,15.2
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,69.3,58.3,80.2,65,55,76.5,20.4,18.2,23,13.6,11.9,15.6
3_9_179_0,2011,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,83.10000000000001,77.2,88.60000000000001,78.40000000000001,66.2,90.2,25.9,31.2,20.8,22.6,20.4,24.7
3_9_180_0,2011,Rural,3,India,9,Uttar Pradesh,180,Bahraich,47.5,36.7,57.1,32.3,20.5,42.90000000000001,2.6,1.8,3.3,.5,.5,.5
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,49.40000000000001,39.2,58.3,36.1,24.4,46.5,4.600000000000001,3.8,5.300000000000001,2.5,2.1,2.9
3_9_180_0,2011,Urban,3,India,9,Uttar Pradesh,180,Bahraich,68.8,65.2,72.10000000000001,82.2,79.90000000000001,83.7,27.9,31.3,25.7,27,24.6,28.6
3_9_181_0,2011,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,46.1,33.9,56.7,36.5,23.5,49.6,5.9,2.2,9.800000000000001,1.7,.6000000000000001,2.8
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,46.7,34.8,57.2,37.6,24.8,50.5,6.7,3.1,10.3,2.2,1,3.4
3_9_181_0,2011,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,63.7,58.1,68.8,67.40000000000001,62.1,71.60000000000001,26,29.8,22.9,14.3,12.8,15.5
3_9_182_0,2011,Rural,3,India,9,Uttar Pradesh,182,Balrampur,48,36.4,58.6,51.6,39.6,62.90000000000001,9,12.1,6.100000000000001,1.5,0,2.8
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,49.5,38.40000000000001,59.7,53.2,41.90000000000001,63.7,10.5,14,7.2,2.3,.5,3.9
3_9_182_0,2011,Urban,3,India,9,Uttar Pradesh,182,Balrampur,66.7,61,72,76.60000000000001,75.7,77.40000000000001,33.9,41.90000000000001,25.7,14.4,8.1,20.7
3_9_183_0,2011,Rural,3,India,9,Uttar Pradesh,183,Gonda,57.40000000000001,45.3,68.5,49.6,35.5,63.90000000000001,9.5,5.100000000000001,14.1,2.1,1.4,2.9
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,58.7,47.1,69.40000000000001,51.3,36.7,66,10.7,6.4,15,4,2.1,5.800000000000001
3_9_183_0,2011,Urban,3,India,9,Uttar Pradesh,183,Gonda,76.7,71.60000000000001,81.30000000000001,79.5,59.2,96.60000000000001,28.9,29.6,28.4,33.1,13.9,49.2
3_9_184_0,2011,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,58.3,46.3,70.3,64.60000000000001,50.40000000000001,80.30000000000001,15.3,8,23.6,4,1.7,6.600000000000001
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,59.2,47.40000000000001,70.90000000000001,65,50.7,80.40000000000001,15.7,8.300000000000001,23.8,4.9,1.9,8.1
