id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ger_t,ger_f,ger_m,oos_child
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,,,,
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,,,,
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,,,,3.3
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,,,,
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,,,,
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,,,,3.8
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,,,,
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,,,,
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,,,,7.100000000000001
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,,,,
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,,,,
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,,,,7.7
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,,,,
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,,,,
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,,,,5.7
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,,,,
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,,,,
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,,,,7.4
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,,,,
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,,,,
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,,,,3.1
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,,,,
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,,,,
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,,,,8.1
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,,,,
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,,,,
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,,,,4.4
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,,,,
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,,,,
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,,,,10.3
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,,,,
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,,,,
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,,,,3
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,,,,
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,,,,
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,,,,3
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,,,,
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,,,,
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,,,,1.5
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,,,,
3_9_179_0,2011,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,,,,
3_9_180_0,2011,Rural,3,India,9,Uttar Pradesh,180,Bahraich,,,,23
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,,,,
3_9_180_0,2011,Urban,3,India,9,Uttar Pradesh,180,Bahraich,,,,
3_9_181_0,2011,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,,,,9.800000000000001
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,,,,
3_9_181_0,2011,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,,,,
3_9_182_0,2011,Rural,3,India,9,Uttar Pradesh,182,Balrampur,,,,21.9
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,,,,
3_9_182_0,2011,Urban,3,India,9,Uttar Pradesh,182,Balrampur,,,,
3_9_183_0,2011,Rural,3,India,9,Uttar Pradesh,183,Gonda,,,,7.4
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,,,,
3_9_183_0,2011,Urban,3,India,9,Uttar Pradesh,183,Gonda,,,,
3_9_184_0,2011,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,,,,9.9
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,,,,
3_9_184_0,2011,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,,,,
3_9_185_0,2011,Rural,3,India,9,Uttar Pradesh,185,Basti,,,,3.4
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,,,,
3_9_185_0,2011,Urban,3,India,9,Uttar Pradesh,185,Basti,,,,
3_9_186_0,2011,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,,,,7.2
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,,,,
3_9_186_0,2011,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,,,,
3_9_187_0,2011,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,,,,2.6
3_9_187_0,2011,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,,,,
3_9_187_0,2011,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,,,,
3_9_188_0,2011,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,,,,2.9
3_9_188_0,2011,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,,,,
3_9_188_0,2011,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,,,,
3_9_189_0,2011,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,,,,3.8
3_9_189_0,2011,Total,3,India,9,Uttar Pradesh,189,Kushinagar,,,,
3_9_189_0,2011,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,,,,
3_9_190_0,2011,Rural,3,India,9,Uttar Pradesh,190,Deoria,,,,1.2
3_9_190_0,2011,Total,3,India,9,Uttar Pradesh,190,Deoria,,,,
3_9_190_0,2011,Urban,3,India,9,Uttar Pradesh,190,Deoria,,,,
3_9_191_0,2011,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,,,,2.3
3_9_191_0,2011,Total,3,India,9,Uttar Pradesh,191,Azamgarh,,,,
3_9_191_0,2011,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,,,,
3_9_192_0,2011,Rural,3,India,9,Uttar Pradesh,192,Mau,,,,2.8
3_9_192_0,2011,Total,3,India,9,Uttar Pradesh,192,Mau,,,,
3_9_192_0,2011,Urban,3,India,9,Uttar Pradesh,192,Mau,,,,
3_9_193_0,2011,Rural,3,India,9,Uttar Pradesh,193,Ballia,,,,.7000000000000001
3_9_193_0,2011,Total,3,India,9,Uttar Pradesh,193,Ballia,,,,
3_9_193_0,2011,Urban,3,India,9,Uttar Pradesh,193,Ballia,,,,
3_9_194_0,2011,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,,,,2.2
3_9_194_0,2011,Total,3,India,9,Uttar Pradesh,194,Jaunpur,,,,
3_9_194_0,2011,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,,,,
3_9_195_0,2011,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,,,,3.6
3_9_195_0,2011,Total,3,India,9,Uttar Pradesh,195,Ghazipur,,,,
3_9_195_0,2011,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,,,,
3_9_196_0,2011,Rural,3,India,9,Uttar Pradesh,196,Chandauli,,,,2
3_9_196_0,2011,Total,3,India,9,Uttar Pradesh,196,Chandauli,,,,
3_9_196_0,2011,Urban,3,India,9,Uttar Pradesh,196,Chandauli,,,,
3_9_197_0,2011,Rural,3,India,9,Uttar Pradesh,197,Varanasi,,,,2.3
3_9_197_0,2011,Total,3,India,9,Uttar Pradesh,197,Varanasi,,,,
3_9_197_0,2011,Urban,3,India,9,Uttar Pradesh,197,Varanasi,,,,
3_9_198_0,2011,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),,,,1.3
3_9_198_0,2011,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),,,,
3_9_198_0,2011,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),,,,
3_9_199_0,2011,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,,,,2.5
3_9_199_0,2011,Total,3,India,9,Uttar Pradesh,199,Mirzapur,,,,
3_9_199_0,2011,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,,,,
3_9_200_0,2011,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,,,,2
3_9_200_0,2011,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,,,,
3_9_200_0,2011,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,,,,
3_9_201_0,2011,Rural,3,India,9,Uttar Pradesh,201,Etah,75.90000000000001,79.90000000000001,72.5,6.2
3_9_201_0,2011,Total,3,India,9,Uttar Pradesh,201,Etah,73.10000000000001,76.60000000000001,70.10000000000001,
3_9_201_0,2011,Urban,3,India,9,Uttar Pradesh,201,Etah,55,55.2,54.8,
3_9_202_0,2011,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,75.90000000000001,79.90000000000001,72.5,6.2
3_9_202_0,2011,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,73.10000000000001,76.60000000000001,70.10000000000001,
3_9_202_0,2011,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,55,55.2,54.8,
