id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,21.276455,25.041742,29.246597,31.54409,35.050503,30.842733,27.821945,27.093044,27.510864,27.710752,24.729401,22.216927,22.579729,25.697235,29.477722,32.95488,35.227203,31.767481,27.995092,26.853926,27.649273,27.024342,24.751329,22.625971,.82750553,.91555458,.77550983,.96750218,.58289093,1.1190461,.40305331,.54940295,.6300208,.53595799,.86702502,.72712553,-.49761444,-.83284181,-.56536543,-.20354117,-.47366062,-.37214056,-.23629889,-.16511895,-.35437673,-.34856227,-1.0972126,-1.3053391,0,12.135324,3.9461637,54.314041,8.538764,121.19754,258.04846,290.98474,176.79333,11.480803,1.8435338,0,9.484271,5.1533489,17.691256,14.152791,18.630163,158.46442,278.3143,292.87531,167.93533,43.639175,17.783686,2.1677864,11.993128,6.3165565,15.757331,14.261919,18.707054,56.302074,104.94435,80.280289,63.65443,31.810795,22.881708,4.0003805,1.6924278,3.70856,-4.114254,-2.7011313,-.22141275,6.615675,6.6947227,-17.567017,-10.126167,5.8707933,-2.010468,10.966327
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,22.080034,25.592478,29.416233,31.632574,34.462143,30.313988,27.434507,27.024084,27.386963,27.80744,24.927336,22.965075,23.086763,26.133673,29.615761,32.608795,34.460186,30.906643,27.737535,26.698191,27.370018,26.943388,24.766222,22.959408,.67534268,.80081117,.67832321,.86819667,.61330599,.91391486,.34928241,.56563723,.56335044,.53118169,.89346695,.65876728,-.51279581,-.72053862,-.42521003,-.086108327,-.38835919,-.44653663,-.29932472,-.21847609,-.37160546,-.40507326,-1.0001025,-1.1618441,0,13.018729,3.2022328,40.366467,6.4939837,103.04115,262.60281,265.37152,187.40508,39.91275,3.6542456,0,7.8130193,4.9699373,14.872414,14.555536,18.615662,132.7989,246.30006,298.57794,187.43718,60.55143,18.355526,2.2250195,9.1738968,7.4886379,12.170261,11.202024,20.871618,51.961811,117.2093,90.538231,77.403557,32.272156,20.878805,4.1734748,.98633212,1.6567354,-3.4537609,-1.5882589,1.1834295,12.725576,15.802957,-43.26041,-7.485703,5.3856826,-3.2260578,6.6104608
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,21.552807,25.333179,29.133278,31.687811,34.315296,30.228247,27.182817,26.683987,26.90196,27.684086,24.770027,22.575655,22.683229,25.761002,29.29059,32.574249,34.315056,30.807207,27.570854,26.441107,27.13586,26.86408,24.721016,22.823832,.78934705,.88224983,.67336315,.75364244,.52364969,.90462226,.36495921,.61986738,.75789756,.59917611,.97969556,.72324228,-.4190872,-.79457247,-.38614526,-.1292194,-.34476528,-.35056844,-.20431,-.15491894,-.27902251,-.24047154,-1.014248,-1.1796087,0,11.58527,4.2944036,31.949072,6.5072093,126.83067,235.14503,192.69743,208.17393,33.842979,2.2093165,0,8.0570278,3.7321079,15.609903,8.5105448,15.954698,130.47473,210.11304,251.69476,175.06924,52.896271,19.803972,3.0784872,10.236177,5.0652652,13.764202,8.9368362,20.225801,44.484169,100.67296,82.6548,77.021957,27.925003,26.570408,4.7145972,1.287896,2.8067806,-4.2437606,-.64898211,-1.1446967,13.220352,22.448797,-19.859587,-10.431499,8.4645376,-3.6390228,10.515227
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,22.028227,25.457518,29.259472,31.801861,34.102425,29.849695,27.239901,26.771618,26.934238,27.804085,25.014872,23.008472,23.034098,26.001127,29.481291,32.623684,34.074711,30.494537,27.547335,26.507538,27.143175,27.036724,24.955452,23.092331,.72003657,.80099553,.66016299,.72458047,.51391369,.83496153,.31825954,.57503593,.64331394,.52568954,.94297165,.68510026,-.41665554,-.76200366,-.37825429,-.15315841,-.3593595,-.33823413,-.2149545,-.19253404,-.30500799,-.27294081,-.97748774,-1.0847008,0,8.4530258,3.0251975,27.462509,5.9218788,143.08456,222.95737,199.70261,224.75072,64.354523,2.4901457,0,5.3007874,3.2004662,13.22269,8.1713152,15.71387,143.44067,200.73698,262.80768,191.18781,65.581047,20.737745,3.6921306,6.7269149,4.4010863,11.494486,7.8067126,19.141411,40.500683,95.766777,81.177254,84.896072,33.138706,26.9953,5.7130051,1.5194602,2.1736846,-3.055192,-.14309606,1.2300357,1.3914931,14.547505,-40.18153,-14.701983,3.615818,-3.6483006,10.466647
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,21.089535,24.600534,28.476427,31.216475,33.278324,29.160635,26.539005,25.993437,26.08366,27.185062,24.457123,22.26252,22.201263,25.149824,28.707638,31.989443,33.315144,29.877005,26.846275,25.823942,26.540865,26.574272,24.533972,22.54307,.81183362,.86474866,.70312685,.62917584,.45678246,.84471494,.34377632,.58209211,.75024158,.54296118,.97451401,.73294312,-.31520253,-.83226591,-.37603059,-.23464723,-.3277089,-.22015153,-.12238502,-.14755757,-.24067332,-.14196056,-.97552729,-1.0639799,0,5.9522796,2.0260921,23.602514,6.951776,169.70917,180.72418,150.87392,224.50656,62.729549,.7113924,.21609297,5.4966226,2.3424623,7.8600454,5.4817843,17.047182,148.04095,161.7388,217.70593,171.56776,54.467899,30.029688,3.72945,7.8234644,3.3113406,7.7903295,7.1475406,21.557396,34.846066,79.438713,83.930038,79.831917,31.563347,47.834881,7.1115198,2.4536624,3.2528696,-1.5423659,-.13653582,.85287601,-6.7365432,13.106986,-27.22406,-19.890844,3.2313621,-6.3514485,10.031462
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,20.720177,23.974413,27.894808,30.795944,32.656021,28.735781,26.371719,25.830547,25.927042,26.952259,24.412367,22.263483,21.788603,24.584738,28.215055,31.542097,32.731407,29.51358,26.63645,25.665115,26.383205,26.435949,24.368383,22.298258,.81096369,.83518249,.75616997,.57740772,.44582772,.80467242,.37412035,.51760209,.62210709,.53197014,.87611943,.72718501,-.28411859,-.85373229,-.43784773,-.31140995,-.30303207,-.14101218,-.10334741,-.16543402,-.24974003,-.11413661,-.91047412,-.97284085,0,1.8029577,.97626078,10.81899,5.9364901,165.01176,169.54617,166.80862,208.82784,68.82579,.052784368,1.083876,3.4100096,1.3178174,5.6053033,2.9377954,19.425934,148.46574,156.52318,200.66948,168.14977,48.133057,36.540482,4.8094668,4.9889779,2.1414781,6.2706213,3.8697815,21.499445,33.106926,76.174576,81.214806,74.489899,31.414703,62.230816,10.009105,2.0838251,1.5171018,-.91021955,.20456229,1.7404498,-21.76705,6.3467627,-33.955566,-22.563997,2.7210824,-8.3582907,9.2045078
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,20.057518,22.721842,26.71665,29.219803,30.776541,28.043213,25.633892,25.2481,25.526953,26.326509,24.39702,21.967167,20.798468,22.758986,26.606657,29.719885,30.860647,28.480101,25.95162,25.170507,25.781492,25.992649,23.782207,21.553667,.78868753,.87368274,.63976753,.48649487,.46629247,.66864341,.37662536,.39659926,.40377763,.50871307,.59400117,.70322263,-.43515,-.7496525,-.65463877,-.57026511,-.41232437,-.14855149,-.073844776,-.14319064,-.26104772,-.28624949,-.77159077,-.71899849,0,.012272054,.012817957,1.3896358,1.0874836,122.09574,405.57547,416.76816,197.17226,47.831886,0,1.3867766,.44456032,.32782066,2.9551122,1.8245426,14.536754,155.19722,307.39313,289.04651,213.98515,42.907574,27.625942,2.650243,.68248743,.63030344,5.7284493,2.7681746,13.924752,45.276199,109.12845,109.32442,92.769028,36.153069,50.123104,6.0986543,.75272006,.22382446,-.051906183,.79306257,2.5243056,-10.571676,-17.095284,-33.345943,-31.361147,5.4637437,-6.3643308,6.2812977
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,22.818697,24.796326,28.049829,29.497162,31.000891,29.214233,27.103283,26.793383,27.17519,28.423573,27.572468,24.867525,23.263044,24.426702,27.495291,29.831205,31.002954,29.32781,27.350113,26.786238,27.312546,28.272631,26.762199,24.435301,.8088938,.93116701,.55435681,.45978495,.44419101,.56099635,.28872409,.38722715,.38319868,.47041067,.5254907,.62461776,-.56979233,-.66486079,-.67778224,-.69808602,-.58304322,-.21949543,-.094033845,-.15542851,-.26557821,-.44779706,-.69590068,-.47861961,0,0,0,.83999681,.33376035,277.73453,1077.0621,730.7793,283.24045,48.437721,.00027381824,.2575219,.13987342,.20765211,.51167899,.62542278,9.5903568,363.72617,719.56818,521.07629,305.42282,49.311695,19.653191,.55671084,.2825231,.51042658,1.1467834,.86420351,12.613921,111.5375,255.58711,190.7691,154.55727,47.086555,38.47596,1.3156018,.24275668,.049376879,.1459268,.33281404,5.2372575,-4.6483083,-76.839462,-71.978012,-55.302284,-.87450093,-5.5327506,4.8741989
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,24.101053,25.599472,28.398947,29.300528,30.998949,29.595793,27.596315,27.397896,27.797371,29.198423,28.997898,26.398947,24.428135,25.108805,27.653444,29.573154,30.908232,29.578325,27.851532,27.41584,27.815556,29.089045,28.125404,25.962681,.85055417,.99466288,.56967413,.44931909,.45208785,.52159482,.28079671,.39017731,.38786343,.45799169,.51352125,.58499771,-.6242913,-.63269722,-.71453124,-.76601595,-.67259783,-.25872698,-.10145975,-.14181955,-.26147893,-.51781517,-.67077303,-.41360989,0,0,0,.0010524612,.002631153,361.94159,1466.5746,854.09857,334.24057,53.07262,.002631153,.00052623061,0,.52449733,0,.23751116,6.3756337,465.60587,932.0675,599.47162,359.27243,59.153385,19.240372,.055071235,0,1.2816937,0,.68955374,10.566938,149.10161,354.24567,229.4781,191.64404,60.969551,38.802555,.12357376,0,.11544925,0,.24471535,5.1870503,-2.3941507,-105.50298,-91.42292,-64.230469,-9.8062401,-4.4295874,6.0146098
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,24.212288,25.543856,28.287712,29.356146,30.887712,29.150845,27.206987,27.175423,27.519278,29.031567,28.775423,26.287712,24.519144,25.078465,27.537155,29.618666,30.817221,29.209223,27.53299,27.168085,27.53746,28.891853,27.928217,25.861555,.82825506,.96484709,.59114325,.43812484,.44287187,.48763931,.2816132,.3687498,.36877751,.43946028,.50350106,.57672173,-.6615383,-.66168654,-.7131837,-.76146531,-.69096905,-.28451493,-.12775269,-.1740108,-.25777143,-.54309702,-.68863976,-.41074446,0,0,0,.11229156,.28072894,355.76779,1199.6564,758.82227,317.38782,60.748119,.28072894,.05614578,0,.23123097,0,.35886297,13.40898,444.12656,753.76129,525.37122,336.18015,66.717644,24.468611,.11069078,0,.56505007,0,1.0029155,21.363857,148.34508,290.10699,200.46677,177.58508,68.826599,48.93478,.150923,0,.050897196,0,.7110765,9.0069332,9.3998842,-91.59333,-68.190292,-62.776104,-8.8644152,-7.4608531,7.3346467
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,23.268547,24.661869,27.572802,29.100451,30.56506,28.224817,26.616798,26.491301,26.744198,27.999544,27.147783,25.023422,23.673454,24.613054,27.16028,29.466728,30.562864,28.575623,26.872265,26.38842,26.826195,27.776175,26.629986,24.652454,.71137679,.76201719,.57413304,.45809501,.41917709,.48591602,.28370968,.37382409,.35249159,.43011659,.5287742,.55688918,-.54777098,-.6966542,-.55957347,-.59929216,-.57207823,-.22337908,-.14917122,-.2149522,-.25813961,-.41564679,-.7262004,-.46309614,0,0,0,6.0225825,1.0559963,475.34692,928.22791,574.76874,346.04819,92.643768,.59709799,.04749066,.020493327,.43058887,.49547049,2.0188949,15.885135,483.81509,642.67474,488.715,319.1203,74.860123,27.050098,1.1157302,.041012373,1.2321273,.90271747,2.7540984,21.63579,139.56049,232.36496,163.05836,157.53247,63.85207,49.090656,3.3427856,.028331501,.29728538,.19690508,2.1632509,10.826081,-53.264679,-65.950394,-90.549072,-67.787407,-10.785116,-7.8635669,6.7103624
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,21.003988,23.067736,26.513353,29.060268,30.470236,27.078497,25.760628,25.356895,25.430811,26.298777,24.139919,22.392059,21.702667,23.725117,26.789198,29.668793,30.54484,27.822765,25.777727,25.14341,25.692593,25.949217,24.0599,22.077597,.72995752,.63954771,.7022751,.57666761,.47552055,.62122768,.35953224,.50275326,.37835538,.50865501,.78775018,.68866599,-.36553547,-.73890477,-.37740573,-.36469257,-.44296554,-.15079461,-.18260412,-.26506904,-.31317693,-.24424917,-.78273714,-.64805317,0,.23910722,.054029517,20.150583,4.2915239,245.03308,298.44711,182.12402,243.6163,149.94733,1.0022049,.088557169,.23982106,.59556574,2.4861922,6.6016221,18.311661,211.71298,249.97539,229.84966,196.49174,80.273979,31.355587,3.0556107,.40913656,1.4821771,2.7787931,8.5892267,21.38497,64.250916,123.91771,94.339928,102.11667,64.249458,50.49868,8.6467161,.3395797,.24726406,.76926792,3.7169747,15.329492,-59.333672,-14.890635,-68.961433,-36.516537,-14.376337,-6.4688325,6.2576985
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,20.988705,23.679182,27.30645,30.015354,31.584764,27.853045,26.188805,25.774002,25.774862,26.711405,24.283529,22.388235,21.857691,24.354988,27.65176,30.686279,31.648054,28.627623,26.277323,25.569988,26.10651,26.274652,24.245363,22.232815,.76373094,.70628798,.72581357,.58215272,.46321863,.69782853,.35812956,.5234614,.47501636,.49704897,.84663665,.70229411,-.32018349,-.7790764,-.39111394,-.33127797,-.38472426,-.14666054,-.14485438,-.23202045,-.30215779,-.19932279,-.8451978,-.80136752,0,.98488986,.34625587,15.785016,4.7999487,158.37822,164.18939,128.61423,241.7197,112.72858,.61792612,.43283918,.92011577,.85384804,3.3432353,4.6947336,17.534592,137.49428,145.66063,165.37331,193.11856,64.649948,35.756084,4.1626334,1.4390497,1.6844895,3.6646266,6.0466557,19.294905,36.256435,74.044968,68.433533,94.633698,48.615082,58.949081,10.165128,1.1760461,.53379023,.27306393,1.631417,7.7334275,-32.749577,-3.3365343,-43.303551,-30.83215,-6.0523038,-7.6314607,8.1777868
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,21.851471,24.96504,28.641792,31.170578,32.979733,28.733175,26.718262,26.264233,26.414087,27.304239,24.67765,22.894621,22.780245,25.61347,28.96727,31.929113,33.001072,29.438135,26.883167,26.000343,26.607624,26.703253,24.649706,22.814554,.69709885,.69753087,.66939735,.68048155,.4900907,.74491435,.27770603,.54681772,.51988357,.46595809,.90001422,.67447382,-.39025405,-.75399375,-.35740805,-.20243455,-.38451496,-.27482507,-.22312519,-.22834031,-.32436013,-.27783847,-.91663182,-.93122929,0,6.5091386,1.3573545,29.827993,5.2159152,148.93025,157.04623,156.91087,240.77541,105.67754,2.5829673,.0018750555,3.0287547,3.1233628,7.9131069,9.2807312,15.352149,137.87231,142.31674,216.83098,198.31772,73.903969,28.342222,3.8583596,4.0508575,4.6536999,6.8281245,9.1809397,18.031404,34.853199,70.245407,72.448196,93.93882,44.314575,38.684456,7.7230139,1.7804761,1.9856305,-.72704911,.82160252,4.8344359,-18.22794,3.1073587,-50.743229,-22.555307,-4.1625676,-4.6025524,8.3858337
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,22.43157,25.41255,29.142611,31.273533,33.381409,29.035738,26.902201,26.562868,26.882944,27.536276,24.842585,23.358789,23.202724,26.075588,29.449207,32.069664,33.340736,29.601274,27.07568,26.178112,26.773695,26.728622,24.646412,23.008617,.5694378,.66899192,.63474256,.83653724,.62117195,.77936023,.29013425,.53680134,.40161812,.46302554,.84487885,.65990925,-.50843972,-.66930336,-.38262516,-.10757852,-.41394436,-.42665872,-.33622849,-.28585184,-.41621992,-.44777754,-.91810912,-.95783955,0,11.886788,1.723039,28.865648,4.3325539,127.93973,206.2778,229.4949,206.83537,107.03857,5.4471331,0,2.9941521,5.4747558,13.311542,14.627273,17.417688,146.32224,189.56638,275.14163,206.57922,86.448822,24.917435,2.5108979,3.5100503,8.5560608,11.035672,10.037581,19.025209,44.923553,92.883812,81.719872,92.551239,46.577385,27.364155,4.4012804,.66487092,1.1453705,-2.3988333,.26421341,6.2722263,-11.131894,2.3772371,-71.148903,-13.519699,-4.1066804,-3.6182816,5.0947628
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,22.535198,25.280464,28.994833,31.206503,32.924881,28.671185,26.966862,26.635925,26.85239,27.551702,24.928497,23.475595,23.293798,26.013645,29.359947,31.995987,32.908508,29.303061,27.053968,26.251282,26.784538,26.840969,24.757284,23.05373,.57257879,.62485421,.64773303,.78329945,.59691018,.72209477,.29736102,.51847088,.35486999,.44984642,.82443279,.68108696,-.49250132,-.66959834,-.37559551,-.14503643,-.41650644,-.36924106,-.32826433,-.30933657,-.40791595,-.40991586,-.85121763,-.84796596,0,9.1318321,.85297722,20.345762,4.0725141,139.21884,167.16806,182.86015,215.71211,143.18552,5.4590974,0,1.8841375,4.9731193,9.9785891,11.223475,16.7931,145.37068,154.18224,228.85916,204.36198,93.943901,28.151928,2.6475575,2.3455496,7.9661198,8.1472425,8.3505669,18.157251,40.860168,75.715157,71.76638,97.57299,57.016472,32.156158,5.1520357,.93965375,1.0783255,-.87956631,1.5559822,9.717823,-25.010771,-2.2135673,-68.092133,-19.618509,-10.291846,-3.4724581,4.8766589
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,22.920488,25.373632,28.961203,30.965231,32.298599,28.301853,26.945009,26.745214,26.90567,27.655998,25.207165,23.769279,23.597647,26.075573,29.283197,31.736942,32.391979,29.022835,27.047026,26.388342,26.850357,26.927652,24.979998,23.340153,.56085306,.57477248,.64544499,.72197068,.57537365,.66228706,.30284804,.48423633,.30780628,.46469429,.75926167,.65570265,-.48945093,-.65702748,-.36711696,-.097041227,-.34514034,-.28193903,-.32231373,-.33078027,-.3871986,-.28459007,-.72333568,-.74076748,0,5.545074,.2851806,20.852724,7.8328476,132.50908,154.33842,139.24387,206.56329,169.54675,6.2166343,0,1.2305384,3.6311319,5.9741845,12.004587,19.044262,133.99696,143.08151,174.80202,189.68803,100.29047,31.111401,2.6318309,1.6195183,6.1937833,4.8335915,8.5282488,19.593182,38.187965,70.798912,56.401508,94.708023,61.740051,35.095501,5.4968085,1.2518617,.47538602,.027162876,2.4161637,12.547632,-28.797199,.41811857,-51.807606,-23.450516,-13.741704,-3.1486628,5.4797463
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,21.673578,23.427973,26.469662,28.30979,29.441587,26.024691,25.034035,24.898678,25.042995,26.095522,24.338634,22.870115,22.30657,24.052788,26.682116,28.96525,29.600245,26.819042,25.148382,24.684977,25.167862,25.55254,24.18565,22.567255,.64479244,.58249193,.68483388,.56251371,.50301743,.54931915,.31296805,.43881258,.30142462,.47643775,.6930207,.62626767,-.4172397,-.68258435,-.37767714,-.19901092,-.31443185,-.14141583,-.24182819,-.32137477,-.29837298,-.14053895,-.64122796,-.57294607,0,.57161492,.019121442,40.08831,10.776285,257.59256,334.84613,199.9523,240.64143,170.14116,4.5461206,0,.20142061,.84164858,3.9396315,14.070587,24.171637,229.96896,297.91263,250.04063,194.89433,95.390358,40.185726,3.2135813,.36486059,1.6639422,4.8679323,15.00407,26.396496,71.421143,147.16373,93.197769,103.29931,66.901573,54.770672,9.2096653,.36731261,.38378468,.53853709,6.9203706,16.462734,-59.959106,-1.4312222,-65.17852,-42.191502,-17.104353,-5.8127961,8.2580261
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,23.83354,24.98193,27.501787,28.745663,29.882706,27.299742,25.848948,25.988548,26.167555,27.651421,27.006374,25.357315,24.288651,25.048441,27.179417,29.1038,29.872746,27.63843,26.227713,25.900257,26.177277,27.262842,26.658342,25.070925,.64870381,.67954147,.63509846,.47004089,.44571063,.33250204,.32070935,.3457278,.29206651,.40010366,.48797509,.49951369,-.57142437,-.64006865,-.52078819,-.49805132,-.4924261,-.29785058,-.24412367,-.33279827,-.24157137,-.35328504,-.71265459,-.42543778,0,0,0,23.213093,1.6391025,518.06909,888.61591,597.97357,398.82455,93.575851,4.1958647,.058097184,0,.028410532,1.8145546,6.0717735,31.75371,561.73743,663.72302,485.05679,350.14594,103.83435,43.620682,2.6039796,0,.089375988,4.034317,7.8727851,37.383072,166.91348,226.41754,149.55374,176.19458,86.382446,67.388237,7.7190557,0,.043485444,-.73752767,4.3606815,10.602425,-43.611649,-34.55051,-55.166672,-100.6509,-16.732374,-10.479873,7.1558414
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,24.77268,25.831736,28.097237,28.97237,29.752665,27.08938,25.656952,26.207287,26.346043,27.95306,27.483982,26.02306,25.2614,25.956213,27.825415,29.386715,29.783714,27.451414,26.201309,26.104719,26.29566,27.355925,27.262569,25.817286,.57728952,.59775329,.69207126,.49823794,.47731116,.28174579,.42214218,.34550449,.27824658,.45661634,.46751419,.45139253,-.59288424,-.58345091,-.47092858,-.36012992,-.3775771,-.35515448,-.32903251,-.4215073,-.2347008,-.25632697,-.66420835,-.38796958,0,.030068537,0,39.413822,6.9396639,598.7157,827.96814,641.1839,418.52869,78.607101,8.1163216,.061382715,0,.046756957,2.3161936,11.5015,68.494064,681.29633,690.72406,506.6604,349.138,130.01198,44.086529,4.5691013,0,.11873529,5.4382863,13.832593,78.682854,223.70593,242.82092,145.11264,182.93819,102.97057,58.056095,13.338693,0,.03383255,-1.0675846,4.0138803,8.19666,-51.996044,35.188839,-23.737253,-111.79972,-23.330982,-7.658092,8.3353109
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,23.130728,24.612417,27.28299,27.961027,28.620773,25.530861,24.503275,24.86187,25.184553,26.584551,25.573757,24.224222,23.650631,24.937843,27.188963,28.654341,28.897635,26.2372,24.905218,24.733208,25.136641,25.785942,25.212172,23.96336,.54741883,.56045568,.6674335,.53822571,.52175146,.45084971,.3655071,.34151441,.25834841,.45438468,.55284435,.49270085,-.53995401,-.60136235,-.42744198,-.051310059,-.1605688,-.16490945,-.32479966,-.40355355,-.25738001,-.0051714387,-.46527457,-.46791968,0,.32145467,.005723265,54.36412,29.69066,349.74063,471.20587,350.85001,268.44189,151.59299,9.6577463,0,0,.55150008,5.4072804,20.94623,53.130386,368.51883,418.65988,335.99991,227.53867,115.43772,42.092651,2.6786392,0,1.2215631,9.2288389,17.370819,53.405773,119.60634,173.94798,96.810226,121.15936,63.349457,48.256664,7.5081863,0,-.18237765,-.39086333,6.739737,15.050519,-60.321812,45.31625,-37.666748,-60.148617,-17.641037,-4.4315243,7.6693625
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,22.796427,24.826708,28.04487,29.115992,30.033972,26.53264,25.554214,25.660259,25.883028,26.900513,25.021694,23.626125,23.396458,25.362013,28.158157,29.95822,30.335413,27.387367,25.81097,25.410597,25.838682,26.020895,24.648743,23.291586,.53464979,.53958505,.64954591,.61814457,.5523079,.59779149,.30898222,.40229431,.26455608,.48326844,.64628482,.56982303,-.50812203,-.6343475,-.39914739,.052986756,-.15501118,-.14308172,-.32831421,-.36890078,-.31971318,-.016286181,-.47126696,-.58809936,0,1.9975747,.08900246,36.717232,22.578543,146.79379,212.96884,151.68217,186.7813,186.26646,8.6048946,0,.27173948,1.8425628,4.9840937,19.410515,29.411301,147.02162,198.13336,178.37457,165.09946,104.84761,36.715176,2.2025206,.41424882,3.547987,4.9723954,13.608159,28.152149,47.255852,101.27515,58.756279,87.3713,58.083012,40.219593,5.1498504,.43401366,-.5238474,.64846909,4.6378489,15.531508,-33.093876,19.419371,-38.368004,-28.126587,-14.622625,-3.0336328,7.1905675
