id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t,bank_slm,e_fin1,e_fin2,e_fin3,e_fin4,e_fin5,e_pr_fin1,e_pr_fin2,e_pr_fin3,e_pr_fin4,e_pr_fin5
3_12_252_1,2011,Rural,3,India,12,India/China  1,252,Upper Siang,49.5,,72.3,25.6,.6000000000000001,.3,1.1,71.5,.3,.3,.3,1
3_12_252_1,2011,Total,3,India,12,India/China  1,252,Upper Siang,57.3,,72.3,25.6,.6000000000000001,.3,1.1,71.5,.3,.3,.3,1
3_12_252_1,2011,Urban,3,India,12,India/China  1,252,Upper Siang,86.2,,,,,,,,,,,
3_12_253_0,2011,Rural,3,India,12,Arunachal Pradesh,253,Changlang,25.7,,76.60000000000001,19.3,.4,.1,3.6,76.40000000000001,.8,.4,.1,3.5
3_12_253_0,2011,Total,3,India,12,Arunachal Pradesh,253,Changlang,32.6,,76.60000000000001,19.3,.4,.1,3.6,76.40000000000001,.8,.4,.1,3.5
3_12_253_0,2011,Urban,3,India,12,Arunachal Pradesh,253,Changlang,75.10000000000001,,,,,,,,,,,
3_12_254_0,2011,Rural,3,India,12,Arunachal Pradesh,254,Tirap,62.5,,55.3,30.4,1.6,.5,12.3,55,1.4,1.2,.5,11.9
3_12_254_0,2011,Total,3,India,12,Arunachal Pradesh,254,Tirap,66.7,,62.6,25.8,1.1,.4,10,62.40000000000001,1,.8,.4,9.800000000000001
3_12_254_0,2011,Urban,3,India,12,Arunachal Pradesh,254,Tirap,83.2,,82.60000000000001,13.4,0,0,4,82.60000000000001,0,0,0,4
3_12_255_1,2011,Rural,3,India,12,India/China  1,255,Lower Subansiri,62.3,,70.60000000000001,21.9,1.6,0,5.800000000000001,70.2,1.1,1.2,0,5.5
3_12_255_1,2011,Total,3,India,12,India/China  1,255,Lower Subansiri,66.10000000000001,,76.80000000000001,17.8,1.4,0,4,76.40000000000001,1,1.1,0,3.8
3_12_255_1,2011,Urban,3,India,12,India/China  1,255,Lower Subansiri,81.2,,88.30000000000001,10,1.1,0,.6000000000000001,88,.7000000000000001,1.1,0,.6000000000000001
3_12_256_1,2011,Rural,3,India,12,India/China  1,256,Kurung Kumey,18.8,,70.60000000000001,21.9,1.6,0,5.800000000000001,70.2,1.1,1.2,0,5.5
3_12_256_1,2011,Total,3,India,12,India/China  1,256,Kurung Kumey,20.6,,76.80000000000001,17.8,1.4,0,4,76.40000000000001,1,1.1,0,3.8
3_12_256_1,2011,Urban,3,India,12,India/China  1,256,Kurung Kumey,72.10000000000001,,,,,,,,,,,
3_12_257_1,2011,Rural,3,India,12,India/China  1,257,Dibang Valley,37.8,,76.90000000000001,19.4,1.6,.3,1.7,75.8,1.3,1.2,.3,1.6
3_12_257_1,2011,Total,3,India,12,India/China  1,257,Dibang Valley,51.1,,80.30000000000001,16.6,1,.3,1.8,78.90000000000001,1.1,.8,.3,1.7
3_12_257_1,2011,Urban,3,India,12,India/China  1,257,Dibang Valley,81.2,,,,,,,,,,,
3_12_258_0,2011,Rural,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,41.5,,76.90000000000001,19.4,1.6,.3,1.7,75.8,1.3,1.2,.3,1.6
3_12_258_1,2011,Rural,3,India,12,India/China  1,258,Lower Dibang Valley,41.5,,76.90000000000001,19.4,1.6,.3,1.7,75.8,1.3,1.2,.3,1.6
3_12_258_0,2011,Total,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,49.8,,80.30000000000001,16.6,1,.3,1.8,78.90000000000001,1.1,.8,.3,1.7
3_12_258_1,2011,Total,3,India,12,India/China  1,258,Lower Dibang Valley,49.8,,80.30000000000001,16.6,1,.3,1.8,78.90000000000001,1.1,.8,.3,1.7
3_12_258_0,2011,Urban,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,81.80000000000001,,85.80000000000001,12,0,.1,2,84,.7000000000000001,0,.1,1.8
3_12_258_1,2011,Urban,3,India,12,India/China  1,258,Lower Dibang Valley,81.80000000000001,,85.80000000000001,12,0,.1,2,84,.7000000000000001,0,.1,1.8
3_12_259_0,2011,Rural,3,India,12,Arunachal Pradesh,259,Lohit,27.8,,71.2,24.4,1.6,.3,2.5,70.10000000000001,1.4,1.4,.3,2.3
3_12_259_1,2011,Rural,3,India,12,India/China  1,259,Lohit,27.8,,71.2,24.4,1.6,.3,2.5,70.10000000000001,1.4,1.4,.3,2.3
3_12_259_1,2011,Total,3,India,12,India/China  1,259,Lohit,37,,79.40000000000001,16.4,1.2,.8,2.1,77.60000000000001,1.1,1.1,.8,2
3_12_259_0,2011,Total,3,India,12,Arunachal Pradesh,259,Lohit,37,,79.40000000000001,16.4,1.2,.8,2.1,77.60000000000001,1.1,1.1,.8,2
3_12_259_1,2011,Urban,3,India,12,India/China  1,259,Lohit,66.7,46.40000000000001,89.30000000000001,6.800000000000001,.8,1.4,1.6,86.5,.7000000000000001,.8,1.4,1.6
3_12_259_0,2011,Urban,3,India,12,Arunachal Pradesh,259,Lohit,66.7,46.40000000000001,89.30000000000001,6.800000000000001,.8,1.4,1.6,86.5,.7000000000000001,.8,1.4,1.6
3_12_260_0,2011,Rural,3,India,12,Arunachal Pradesh,260,Anjaw,43.5,,71.2,24.4,1.6,.3,2.5,70.10000000000001,1.4,1.4,.3,2.3
3_12_260_1,2011,Rural,3,India,12,India/China  1,260,Anjaw,43.5,,71.2,24.4,1.6,.3,2.5,70.10000000000001,1.4,1.4,.3,2.3
3_12_260_1,2011,Total,3,India,12,India/China  1,260,Anjaw,44.1,,79.40000000000001,16.4,1.2,.8,2.1,77.60000000000001,1.1,1.1,.8,2
3_12_260_0,2011,Total,3,India,12,Arunachal Pradesh,260,Anjaw,44.1,,79.40000000000001,16.4,1.2,.8,2.1,77.60000000000001,1.1,1.1,.8,2
3_12_260_0,2011,Urban,3,India,12,Arunachal Pradesh,260,Anjaw,66.7,,,,,,,,,,,
3_12_260_1,2011,Urban,3,India,12,India/China  1,260,Anjaw,66.7,,,,,,,,,,,
3_13_261_0,2011,Rural,3,India,13,Nagaland,261,Mon,10,,69.60000000000001,20.8,.6000000000000001,1.3,7.7,69.2,1.2,.6000000000000001,1.3,7.100000000000001
3_13_261_0,2011,Total,3,India,13,Nagaland,261,Mon,15.9,,76.5,16.5,.7000000000000001,1.1,5.2,76.2,1.1,.7000000000000001,1.1,4.800000000000001
3_13_261_0,2011,Urban,3,India,13,Nagaland,261,Mon,54.5,65.7,89.40000000000001,8.4,.7000000000000001,.9,.5,89.30000000000001,1,.7000000000000001,.9,.5
3_13_262_0,2011,Rural,3,India,13,Nagaland,262,Mokokchung,22.8,,68.90000000000001,20.3,.8,.4,9.600000000000001,68.3,.9,.7000000000000001,.4,9.300000000000001
3_13_262_0,2011,Total,3,India,13,Nagaland,262,Mokokchung,33.6,,72.40000000000001,18.3,.8,1,7.600000000000001,71.8,1,.7000000000000001,.9,7.4
3_13_262_0,2011,Urban,3,India,13,Nagaland,262,Mokokchung,59.90000000000001,70.90000000000001,81.60000000000001,12.6,.8,2.6,2.4,81.40000000000001,1.3,.8,2.5,2.4
3_13_263_0,2011,Rural,3,India,13,Nagaland,263,Zunheboto,22.5,,63.5,23,.2,.5,12.8,62.6,1.1,.2,.4,10.7
3_13_263_0,2011,Total,3,India,13,Nagaland,263,Zunheboto,28.7,,74.5,15.9,.5,.4,8.700000000000001,73.90000000000001,.8,.2,.4,7.300000000000001
3_13_263_0,2011,Urban,3,India,13,Nagaland,263,Zunheboto,60.7,57.3,96,2,.9,.3,.8,96,.2,0,.3,.8
3_13_264_0,2011,Rural,3,India,13,Nagaland,264,Wokha,26.6,,61.90000000000001,22.2,1.7,1.6,12.6,61.2,4.800000000000001,1.6,1.6,12.1
3_13_264_0,2011,Total,3,India,13,Nagaland,264,Wokha,34.8,,64.3,18.5,4.5,3.2,9.5,63.7,4.2,4.4,3.2,9
3_13_264_0,2011,Urban,3,India,13,Nagaland,264,Wokha,70.40000000000001,68.40000000000001,69.60000000000001,10.5,10.5,6.7,2.9,69.10000000000001,3.1,10.5,6.7,2.6
3_13_265_0,2011,Rural,3,India,13,Nagaland,265,Dimapur,43.5,,80,10.3,.3,1,8.5,79.60000000000001,.5,.3,.8,7.800000000000001
3_13_265_0,2011,Total,3,India,13,Nagaland,265,Dimapur,55.40000000000001,,90.30000000000001,5,.3,1,3.4,90,.4,.3,1,3.2
3_13_265_0,2011,Urban,3,India,13,Nagaland,265,Dimapur,65.90000000000001,54.5,95.5,2.3,.3,1.1,.8,95.30000000000001,.4,.3,1.1,.8
3_13_266_0,2011,Rural,3,India,13,Nagaland,266,Phek,27.1,,72,17,.5,1,9.4,71.5,1.2,.5,1,9.1
3_13_266_0,2011,Total,3,India,13,Nagaland,266,Phek,31.1,,72.90000000000001,16.7,1.1,1.1,8.1,72.40000000000001,1.3,1.1,1.1,7.9
3_13_266_0,2011,Urban,3,India,13,Nagaland,266,Phek,57.3,39.1,77.10000000000001,15.3,3.5,1.5,2.6,76.40000000000001,1.8,3.5,1.5,2.6
3_13_267_0,2011,Rural,3,India,13,Nagaland,267,Tuensang,11.6,,59.3,22.7,.4,.6000000000000001,17,58.7,.9,.3,.6000000000000001,16.5
3_13_267_0,2011,Total,3,India,13,Nagaland,267,Tuensang,18.9,,65.60000000000001,19.6,.4,.5,13.9,65,.7000000000000001,.3,.5,13.5
3_13_267_0,2011,Urban,3,India,13,Nagaland,267,Tuensang,53.40000000000001,,88.5,8.5,.2,.2,2.6,88.10000000000001,.3,.1,.2,2.4
3_13_268_0,2011,Rural,3,India,13,Nagaland,268,Longleng,7.5,,59.3,22.7,.4,.6000000000000001,17,58.7,.9,.3,.6000000000000001,16.5
3_13_268_0,2011,Total,3,India,13,Nagaland,268,Longleng,13.6,,65.60000000000001,19.6,.4,.5,13.9,65,.7000000000000001,.3,.5,13.5
3_13_268_0,2011,Urban,3,India,13,Nagaland,268,Longleng,49.2,,88.5,8.5,.2,.2,2.6,88.10000000000001,.3,.1,.2,2.4
3_13_269_0,2011,Rural,3,India,13,Nagaland,269,Kiphire,4.9,,59.3,22.7,.4,.6000000000000001,17,58.7,.9,.3,.6000000000000001,16.5
3_13_269_0,2011,Total,3,India,13,Nagaland,269,Kiphire,12.6,,65.60000000000001,19.6,.4,.5,13.9,65,.7000000000000001,.3,.5,13.5
3_13_269_0,2011,Urban,3,India,13,Nagaland,269,Kiphire,44.2,,88.5,8.5,.2,.2,2.6,88.10000000000001,.3,.1,.2,2.4
3_13_270_0,2011,Rural,3,India,13,Nagaland,270,Kohima,39.6,,73.8,16,.4,.9,8.800000000000001,73.10000000000001,1.5,.4,.9,8.4
3_13_270_0,2011,Total,3,India,13,Nagaland,270,Kohima,56,,84.7,9,1.1,.9,4.3,84.30000000000001,1,1.1,.9,4.100000000000001
3_13_270_0,2011,Urban,3,India,13,Nagaland,270,Kohima,72.8,57,92,4.2,1.6,.9,1.2,91.90000000000001,.7000000000000001,1.6,.9,1.2
3_13_271_0,2011,Rural,3,India,13,Nagaland,271,Peren,14.3,,73.8,16,.4,.9,8.800000000000001,73.10000000000001,1.5,.4,.9,8.4
3_13_271_0,2011,Total,3,India,13,Nagaland,271,Peren,20.9,,84.7,9,1.1,.9,4.3,84.30000000000001,1,1.1,.9,4.100000000000001
3_13_271_0,2011,Urban,3,India,13,Nagaland,271,Peren,58,,92,4.2,1.6,.9,1.2,91.90000000000001,.7000000000000001,1.6,.9,1.2
3_14_272_0,2011,Rural,3,India,14,Manipur,272,Senapati,17.9,,78.30000000000001,9.9,2,.5,9.4,77.60000000000001,.9,1.8,.5,9.4
3_14_272_0,2011,Total,3,India,14,Manipur,272,Senapati,19.2,,78.30000000000001,9.9,2,.5,9.4,77.60000000000001,.9,1.8,.5,9.4
3_14_272_0,2011,Urban,3,India,14,Manipur,272,Senapati,47.7,,,,,,,,,,,
3_14_273_0,2011,Rural,3,India,14,Manipur,273,Tamenglong,5.5,,71.10000000000001,14.9,2.1,.2,11.7,70.7,.3,1.5,.2,11.7
3_14_273_0,2011,Total,3,India,14,Manipur,273,Tamenglong,10.5,,71.10000000000001,14.9,2.1,.2,11.7,70.7,.3,1.5,.2,11.7
3_14_273_0,2011,Urban,3,India,14,Manipur,273,Tamenglong,41.7,,,,,,,,,,,
3_14_274_0,2011,Rural,3,India,14,Manipur,274,Churachandpur,36.5,,77.90000000000001,7.600000000000001,4.5,1.9,8.1,77.60000000000001,.6000000000000001,4,1.9,8.1
3_14_274_0,2011,Total,3,India,14,Manipur,274,Churachandpur,40,,77.90000000000001,7.600000000000001,4.5,1.9,8.1,77.60000000000001,.6000000000000001,4,1.9,8.1
3_14_274_0,2011,Urban,3,India,14,Manipur,274,Churachandpur,90.2,,,,,,,,,,,
3_14_275_0,2011,Rural,3,India,14,Manipur,275,Bishnupur,20.9,,85.90000000000001,4.4,5,3.8,.8,85.60000000000001,1.2,4.9,3.8,.8
3_14_275_0,2011,Total,3,India,14,Manipur,275,Bishnupur,22.1,,90.30000000000001,3.6,2.5,3.2,.4,90,.7000000000000001,2.5,3.2,.4
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,24.2,,93.60000000000001,3,.6000000000000001,2.7,.1,93.30000000000001,.4,.6000000000000001,2.7,.1
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,14.6,,90,4.5,2.7,2.3,.5,89.60000000000001,.8,2.7,2.3,.5
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,19.1,,92.2,3.5,1.5,2.4,.3,92,.8,1.5,2.4,.3
3_14_276_0,2011,Urban,3,India,14,Manipur,276,Thoubal,27.1,,94.2,2.7,.5,2.5,.2,94,.7000000000000001,.5,2.5,.2
3_14_277_0,2011,Rural,3,India,14,Manipur,277,Imphal West,29.3,,92.80000000000001,3.8,1.2,2.1,.2,92.40000000000001,.5,1.1,2.1,.1
3_14_277_0,2011,Total,3,India,14,Manipur,277,Imphal West,41,,94.60000000000001,2.6,1,1.5,.3,94.40000000000001,.3,1,1.5,.3
3_14_277_0,2011,Urban,3,India,14,Manipur,277,Imphal West,48,,95.30000000000001,2.2,.9,1.2,.3,95.10000000000001,.3,.9,1.2,.3
3_14_278_0,2011,Rural,3,India,14,Manipur,278,Imphal East,36.8,,94.80000000000001,2.8,2,0,.4,94.5,.4,1.9,0,.4
3_14_278_0,2011,Total,3,India,14,Manipur,278,Imphal East,40.90000000000001,,95,2.7,1.5,.3,.6000000000000001,94.7,.3,1.4,.3,.6000000000000001
3_14_278_0,2011,Urban,3,India,14,Manipur,278,Imphal East,46.8,,95.5,2.5,.5,.7000000000000001,.8,95.10000000000001,.2,.5,.7000000000000001,.8
3_14_279_0,2011,Rural,3,India,14,Manipur,279,Ukhrul,12.3,,84,13.5,1.7,.1,.7000000000000001,83.30000000000001,.2,1.7,.1,.7000000000000001
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,16.1,,84,13.5,1.7,.1,.7000000000000001,83.30000000000001,.2,1.7,.1,.7000000000000001
3_14_279_0,2011,Urban,3,India,14,Manipur,279,Ukhrul,40.2,,,,,,,,,,,
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,19.7,,86.90000000000001,7.9,3.2,.1,1.8,86.40000000000001,.5,3,.1,1.8
3_14_280_0,2011,Total,3,India,14,Manipur,280,Chandel,19.3,,87.60000000000001,5.100000000000001,2.3,3.1,1.8,87.30000000000001,.4,2.2,3.1,1.8
3_14_280_0,2011,Urban,3,India,14,Manipur,280,Chandel,16.5,,88.60000000000001,1.3,1.2,7.2,1.7,88.60000000000001,.4,1.2,7.2,1.7
3_15_281_0,2011,Rural,3,India,15,Mizoram,281,Mamit,28.2,,67.3,32.3,.5,0,0,49.8,.6000000000000001,.5,0,0
3_15_281_0,2011,Total,3,India,15,Mizoram,281,Mamit,34.7,,67.8,30.7,1.6,0,0,51.90000000000001,.7000000000000001,1.6,0,0
3_15_281_0,2011,Urban,3,India,15,Mizoram,281,Mamit,63.6,,69.10000000000001,26.3,4.600000000000001,0,0,57.40000000000001,.9,4.600000000000001,0,0
3_15_282_0,2011,Rural,3,India,15,Mizoram,282,Kolasib,31.4,,76.60000000000001,22.1,1.3,0,0,62.3,1,1.3,0,0
3_15_282_0,2011,Total,3,India,15,Mizoram,282,Kolasib,44.7,,80.7,17.2,2,0,0,70.8,.6000000000000001,1.9,0,0
3_15_282_0,2011,Urban,3,India,15,Mizoram,282,Kolasib,55.3,,83.60000000000001,13.9,2.5,.1,0,76.7,.3,2.3,0,0
3_15_283_0,2011,Rural,3,India,15,Mizoram,283,Aizawl,47.5,,74.60000000000001,25.2,.1,0,0,59.5,.2,.1,0,0
3_15_283_0,2011,Total,3,India,15,Mizoram,283,Aizawl,66.90000000000001,,88.30000000000001,10.3,1.4,0,0,83.2,.4,1.3,0,0
3_15_283_0,2011,Urban,3,India,15,Mizoram,283,Aizawl,72.10000000000001,63.8,90.90000000000001,7.5,1.6,0,0,87.7,.5,1.6,0,0
3_15_284_0,2011,Rural,3,India,15,Mizoram,284,Champhai,46.8,,70.5,28.7,.7000000000000001,.1,0,55.90000000000001,1.9,.6000000000000001,.1,0
3_15_284_0,2011,Total,3,India,15,Mizoram,284,Champhai,50.7,,74.90000000000001,22.4,2.6,.1,0,64.60000000000001,1.3,2.4,.1,0
3_15_284_0,2011,Urban,3,India,15,Mizoram,284,Champhai,56.6,,79.90000000000001,15.3,4.800000000000001,.1,0,74.60000000000001,.7000000000000001,4.5,.1,0
3_15_285_0,2011,Rural,3,India,15,Mizoram,285,Serchhip,83.60000000000001,,72.3,27.1,.4,0,.3,56.7,1.4,.3,0,.3
3_15_285_0,2011,Total,3,India,15,Mizoram,285,Serchhip,90.60000000000001,,75.40000000000001,23.2,1.3,0,.1,62.5,1,1.2,0,.1
3_15_285_0,2011,Urban,3,India,15,Mizoram,285,Serchhip,97.7,,78.40000000000001,19.5,2.1,0,0,68.10000000000001,.7000000000000001,2.1,0,0
3_15_286_0,2011,Rural,3,India,15,Mizoram,286,Lunglei,28.8,,66.8,32.4,.8,0,0,52.3,.9,.8,0,0
3_15_286_0,2011,Total,3,India,15,Mizoram,286,Lunglei,50.8,,74.2,22.7,2.7,.3,0,65.3,.8,2.7,.3,0
3_15_286_0,2011,Urban,3,India,15,Mizoram,286,Lunglei,80.40000000000001,,79.80000000000001,15.4,4.2,.5,0,75,.7000000000000001,4.2,.5,0
3_15_287_0,2011,Rural,3,India,15,Mizoram,287,Lawngtlai,18.9,,76.90000000000001,21.5,1.4,.2,0,64.7,.4,1.2,.2,0
3_15_287_0,2011,Total,3,India,15,Mizoram,287,Lawngtlai,27.8,,76.90000000000001,21.5,1.4,.2,0,64.7,.4,1.2,.2,0
3_15_287_0,2011,Urban,3,India,15,Mizoram,287,Lawngtlai,71.40000000000001,,,,,,,,,,,
3_15_288_0,2011,Rural,3,India,15,Mizoram,288,Saiha,25,,61.2,37.8,.8,.2,0,46.3,1.4,.6000000000000001,.2,0
3_15_288_0,2011,Total,3,India,15,Mizoram,288,Saiha,50,,72.8,26.6,.6000000000000001,.1,0,62.7,1,.4,.1,0
3_15_288_0,2011,Urban,3,India,15,Mizoram,288,Saiha,84.10000000000001,,87.2,12.5,.3,0,0,83.2,.5,.3,0,0
3_16_289_0,2011,Rural,3,India,16,Tripura,289,West Tripura,78.7,,94.40000000000001,3.8,.6000000000000001,.2,.9,87.40000000000001,1.8,.6000000000000001,.2,.7000000000000001
3_16_289_0,2011,Total,3,India,16,Tripura,289,West Tripura,79.7,,94.7,3.4,1,.1,.8,89.10000000000001,1.9,1,.1,.6000000000000001
3_16_289_0,2011,Urban,3,India,16,Tripura,289,West Tripura,81.10000000000001,66.8,95.10000000000001,2.7,1.7,.1,.5,91.60000000000001,2,1.7,0,.3
3_16_290_0,2011,Rural,3,India,16,Tripura,290,South Tripura,81.80000000000001,,93.90000000000001,3.4,1,.2,1.5,84.30000000000001,1.1,1,.2,1.2
3_16_290_0,2011,Total,3,India,16,Tripura,290,South Tripura,82.60000000000001,,94,3.2,1.3,.1,1.4,85,1.3,1.2,.1,1.1
3_16_290_0,2011,Urban,3,India,16,Tripura,290,South Tripura,87.2,87.40000000000001,94.5,2.3,2.5,0,.7000000000000001,89,2,2.5,0,.6000000000000001
3_16_291_0,2011,Rural,3,India,16,Tripura,291,Dhalai,79.10000000000001,,90.40000000000001,4.5,1.5,.1,3.5,82.80000000000001,1.8,1.3,.1,1.6
3_16_291_0,2011,Total,3,India,16,Tripura,291,Dhalai,79.30000000000001,,89.90000000000001,4.600000000000001,1.9,.1,3.4,82.5,2,1.8,.1,1.5
3_16_291_0,2011,Urban,3,India,16,Tripura,291,Dhalai,80.60000000000001,77.60000000000001,81.5,6.800000000000001,9,0,2.7,77.7,5.2,8.700000000000001,0,.2
3_16_292_0,2011,Rural,3,India,16,Tripura,292,North Tripura,71.60000000000001,,89,4.4,1.6,.3,4.600000000000001,83.2,1.3,1.5,.3,1.9
3_16_292_0,2011,Total,3,India,16,Tripura,292,North Tripura,73.40000000000001,,89.7,4.2,2.1,.3,3.8,84.10000000000001,1.5,2,.3,1.6
3_16_292_0,2011,Urban,3,India,16,Tripura,292,North Tripura,81.30000000000001,74.60000000000001,92,3.4,3.6,.1,.9,87.40000000000001,2,3.5,.1,.7000000000000001
3_17_293_0,2011,Rural,3,India,17,Meghalaya,293,West Garo Hills,27.2,,91.90000000000001,2.6,4.7,.2,.6000000000000001,67.5,.8,3.9,.2,.2
3_17_293_0,2011,Total,3,India,17,Meghalaya,293,West Garo Hills,32.5,,91.10000000000001,2.6,5.5,.3,.6000000000000001,70.3,.9,4.9,.3,.1
3_17_293_0,2011,Urban,3,India,17,Meghalaya,293,West Garo Hills,74.5,79.40000000000001,88.30000000000001,2.5,8.1,.6000000000000001,.5,79.60000000000001,1.4,7.9,.6000000000000001,.1
3_17_294_0,2011,Rural,3,India,17,Meghalaya,294,East Garo Hills,19.4,,74,23.6,1.3,.9,.2,43.6,.5,1.1,.8,0
3_17_294_0,2011,Total,3,India,17,Meghalaya,294,East Garo Hills,23.7,,77.2,16.6,4.800000000000001,.7000000000000001,.6000000000000001,55.90000000000001,1.4,4.600000000000001,.6000000000000001,.3
3_17_294_0,2011,Urban,3,India,17,Meghalaya,294,East Garo Hills,51.3,55.40000000000001,81.7,7,9.700000000000001,.5,1.2,72.7,2.8,9.300000000000001,.4,.6000000000000001
3_17_295_0,2011,Rural,3,India,17,Meghalaya,295,South Garo Hills,16,,89.90000000000001,8.1,1.7,.1,.2,65.60000000000001,1,1.1,.1,.1
3_17_295_0,2011,Total,3,India,17,Meghalaya,295,South Garo Hills,19.9,,90.7,7.4,1.7,.1,.2,68.10000000000001,1.3,1.1,.1,.1
3_17_295_0,2011,Urban,3,India,17,Meghalaya,295,South Garo Hills,56.7,55.40000000000001,94.90000000000001,3.4,1.5,0,.1,81.30000000000001,2.5,1.5,0,0
3_17_296_0,2011,Rural,3,India,17,Meghalaya,296,West Khasi Hills,16.2,,77.10000000000001,21.8,.8,.2,0,70.60000000000001,.8,.6000000000000001,.2,0
3_17_296_0,2011,Total,3,India,17,Meghalaya,296,West Khasi Hills,19.3,,78.5,20,.8,.7000000000000001,0,72.3,.8,.7000000000000001,.7000000000000001,0
3_17_296_0,2011,Urban,3,India,17,Meghalaya,296,West Khasi Hills,43.40000000000001,59.90000000000001,86.40000000000001,9.200000000000001,.9,3.6,0,81.7,.7000000000000001,.9,3.6,0
3_17_297_0,2011,Rural,3,India,17,Meghalaya,297,Ribhoi,31.7,,92.2,6.100000000000001,1.4,.2,0,80.80000000000001,1.3,1.2,.1,0
3_17_297_0,2011,Total,3,India,17,Meghalaya,297,Ribhoi,33.6,,92.2,6.100000000000001,1.4,.2,0,80.80000000000001,1.3,1.2,.1,0
3_17_297_0,2011,Urban,3,India,17,Meghalaya,297,Ribhoi,54.90000000000001,,,,,,,,,,,
3_17_298_0,2011,Rural,3,India,17,Meghalaya,298,East Khasi Hills,41,,88.40000000000001,10.5,.7000000000000001,.2,.3,79,1.4,.6000000000000001,.2,0
3_17_298_0,2011,Total,3,India,17,Meghalaya,298,East Khasi Hills,57.40000000000001,,90.90000000000001,6.2,2.5,.3,.2,84.80000000000001,1.5,2.3,.3,0
3_17_298_0,2011,Urban,3,India,17,Meghalaya,298,East Khasi Hills,75.7,60,92.30000000000001,3.8,3.4,.3,.1,88,1.5,3.3,.3,0
3_17_299_0,2011,Rural,3,India,17,Meghalaya,299,Jaintia Hills,32.6,,88.10000000000001,9.800000000000001,.5,.7000000000000001,.9,80.80000000000001,.6000000000000001,.2,.2,.7000000000000001
3_17_299_0,2011,Total,3,India,17,Meghalaya,299,Jaintia Hills,36.7,,89.5,8.6,.5,.6000000000000001,.8,82.60000000000001,.5,.3,.2,.6000000000000001
3_17_299_0,2011,Urban,3,India,17,Meghalaya,299,Jaintia Hills,84,83.30000000000001,96.40000000000001,3,.4,0,.2,91.2,.2,.3,0,0
3_18_300_0,2011,Rural,3,India,18,Assam,300,Kokrajhar,30.4,,77.40000000000001,10.9,4.7,3.5,3.4,76.80000000000001,2.5,4.600000000000001,3.5,3.4
3_18_300_0,2011,Total,3,India,18,Assam,300,Kokrajhar,33.7,,78.10000000000001,9.800000000000001,5.4,3.8,3,77.60000000000001,2.3,5.300000000000001,3.8,2.9
3_18_300_0,2011,Urban,3,India,18,Assam,300,Kokrajhar,80.90000000000001,,80.7,5.5,7.9,4.800000000000001,1.1,80.5,1.2,7.9,4.800000000000001,1
3_18_301_0,2011,Rural,3,India,18,Assam,301,Dhubri,19.3,,88,6.9,1,2,2.2,87.5,1.7,1,2,2
3_18_301_0,2011,Total,3,India,18,Assam,301,Dhubri,23.3,,88,6.2,2,2,1.9,87.60000000000001,1.5,2,2,1.7
3_18_301_0,2011,Urban,3,India,18,Assam,301,Dhubri,56.8,46.90000000000001,88.2,4.4,4.5,1.9,1,88,.9,4.5,1.9,.9
3_18_302_0,2011,Rural,3,India,18,Assam,302,Goalpara,30,,79.5,8.6,7.5,1.9,2.4,78.80000000000001,2,7.300000000000001,1.9,2.4
3_18_302_0,2011,Total,3,India,18,Assam,302,Goalpara,33.3,,80.40000000000001,8,7.2,2.1,2.3,79.7,1.9,7,2.1,2.2
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,52.7,,84.80000000000001,4.800000000000001,5.5,3.5,1.5,84.40000000000001,1,5.5,3.5,1.5
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,33.4,,84.90000000000001,8.1,2.7,2,2.4,84.2,2,2.6,2,2.3
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,36.9,,86.7,6.600000000000001,3,1.7,1.9,86.2,1.7,2.9,1.7,1.8
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,70.7,45.7,92.80000000000001,2.1,4,.9,.2,92.7,.8,4,.9,.2
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,42.1,,84.5,9.200000000000001,3,.9,2.3,83.7,.9,2.9,.9,2.1
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,45.1,,85.10000000000001,8.200000000000001,3.8,1,1.9,84.2,1,3.7,1,1.8
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,76.3,,87.40000000000001,3.9,7.300000000000001,1.3,.1,86.7,1.1,7.100000000000001,1.3,.1
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,32.3,,84.90000000000001,8.300000000000001,2.1,2.6,2.1,83.90000000000001,1.9,2.1,2.5,2
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,37.8,,84.10000000000001,6.5,3.5,3.9,2.1,83.10000000000001,1.5,3.4,3.9,1.9
