id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,asset_t,asset_slm,no_asset_t,no_asset_slm,hou_own,lan_own,lan_gini,lan_mld
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,7.2,.6000000000000001,14.2,32.3,43.90000000000001,49.3,93.5,3.69
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,.5,,30.5,,95.80000000000001,95.80000000000001,48,1.337
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,1.2,,28.8,,94,93.60000000000001,52.1,1.687
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,10,7.600000000000001,7.4,9.9,76.10000000000001,71.7,91.30000000000001,4.284
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,.3,,25,,96.30000000000001,93.5,55.7,1.48
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,.7000000000000001,,24.1,,93.10000000000001,92.10000000000001,60.1,1.92
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,5,3.1,14.5,28,64.40000000000001,79.40000000000001,66.60000000000001,1.744
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,.7000000000000001,,34,,100,100,58.40000000000001,1.135
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,2.2,,29.3,,97.10000000000001,97.10000000000001,62.1,1.41
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,8.1,2.4,11.1,19.2,71.40000000000001,71.40000000000001,83.7,1.759
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,.8,,19.3,,94.30000000000001,95.10000000000001,62.7,1.107
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,1.9,,17,,91,94.40000000000001,68,1.492
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,6.600000000000001,2.8,8,12.1,77.30000000000001,91.30000000000001,87.40000000000001,2.875
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,.9,,20.7,,93.5,97.5,58.2,1.178
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,6.100000000000001,,14.5,,87.10000000000001,91.10000000000001,70.10000000000001,1.727
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,14,6,4.9,7.100000000000001,75.40000000000001,79.5,69.3,1.199
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,.6000000000000001,,21.3,,96.30000000000001,96.5,68.5,1.8
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,1.5,,19.3,,93.2,95.80000000000001,72.90000000000001,2.206
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,5.4,0,11.2,13.5,78.7,92.80000000000001,91,3.829
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,.5,,23.9,,100,100,57.40000000000001,1.562
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,1.4,,21.3,,94.90000000000001,96.10000000000001,61.6,1.889
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,5.4,1.8,10.2,16.8,63.5,72.2,81.40000000000001,3.77
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,.7000000000000001,,22.1,,98.2,99.10000000000001,52.7,.585
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,2.7,,18.9,,90.30000000000001,91,59.8,1.224
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,10.7,3,6.100000000000001,17.3,50.5,50.5,89.30000000000001,2.397
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,.6000000000000001,,25.8,,87.60000000000001,92.5,50,.732
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,1.8,,23.2,,85.90000000000001,90.5,53.90000000000001,.995
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,8.9,4.7,8.300000000000001,18.2,72.2,74.5,80,2.184
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,.5,,56.40000000000001,,88.60000000000001,87.90000000000001,32.7,.503
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,1.1,,53.7,,88.40000000000001,88.60000000000001,37.9,.758
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,10.1,0,14.2,20,86.2,96,81.5,2.035
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,.5,,65.10000000000001,,100,98.10000000000001,41.3,.652
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,1.3,,61.1,,99.80000000000001,98,44.40000000000001,.889
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,12.1,4,10.9,24.2,96.10000000000001,96.10000000000001,89.40000000000001,3.691
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,.8,,18.6,,92.60000000000001,99.2,57.2,2.315
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,3,,16.6,,83.60000000000001,94,63,3.1
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,12.8,1.9,7.300000000000001,14.5,35.7,66.40000000000001,91.30000000000001,5.759
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,1,,21.3,,100,100,61.2,1.454
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,6.800000000000001,,13.1,,89.5,96.2,80,3.414
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,10.5,2.5,7.800000000000001,8.700000000000001,78.5,92.30000000000001,65.5,.797
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,.5,,29.4,,89.2,94.30000000000001,75.8,2.853
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,1.3,,26.2,,89.60000000000001,94.90000000000001,77.60000000000001,2.993
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,4.4,1.8,14,18.5,92.30000000000001,98.80000000000001,86.80000000000001,3.563
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,.5,,31.2,,100,100,54.40000000000001,1.428
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,1.2,,28.2,,94.30000000000001,97.30000000000001,63.7,2.3
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,5.4,.9,12.4,20.6,73.7,87.60000000000001,94.30000000000001,3.787
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,.8,,44.40000000000001,,100,100,48.1,.435
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,4.5,,36.7,,96.7,98.5,55.3,1.003
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,19.8,11.2,5.2,7.5,76.80000000000001,89.40000000000001,57,.866
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,.3,,42.5,,97.5,99.10000000000001,48.90000000000001,1.134
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,.8,,39.7,,93.30000000000001,96.80000000000001,54.2,1.664
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,6.2,4.2,8.300000000000001,13.1,69.5,84,79.2,3.439
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,1.5,,16.6,,98.2,98.2,67.3,2.004
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,4.100000000000001,,14.7,,93.7,94.30000000000001,72.8,2.683
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,10.9,2.7,9.800000000000001,16.4,81.10000000000001,83.60000000000001,87.40000000000001,4.195
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,1,,12,,99.90000000000001,99.90000000000001,78.60000000000001,2.323
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,3,,10.8,,94.80000000000001,96.7,81.2,2.478
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,7.2,3.9,8,10.2,71.7,82.2,82.60000000000001,1.91
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,1.5,,11.9,,96.5,96.5,71.60000000000001,2.219
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,2.9,,11.4,,95.40000000000001,96.60000000000001,75.10000000000001,2.354
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,6.4,.5,10.2,20.3,90.80000000000001,97,87.80000000000001,2.456
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,1.1,,12.8,,96.7,96.7,75.40000000000001,1.836
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,1.8,,12.8,,96.90000000000001,97.30000000000001,78.7,2.026
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,3.7,8.700000000000001,12.8,4.800000000000001,97.5,99.10000000000001,85.30000000000001,2.036
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,.7000000000000001,,19.2,,100,100,63.5,1.227
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,2.4,,17.4,,95,95,71.90000000000001,1.727
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,5.800000000000001,4,13.8,19.6,82.60000000000001,82.60000000000001,83.60000000000001,1.665
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,1.1,,13.3,,100,100,45.8,.634
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,1.8,,13.1,,99.5,99.80000000000001,55.90000000000001,1.236
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,3.8,.8,12.4,14.3,97.80000000000001,98.90000000000001,89.7,2.434
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,.8,,16.1,,100,100,60.5,.968
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,1.4,,16.3,,97.2,98,66.90000000000001,1.562
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,3,,16.7,,86.90000000000001,90.7,86.30000000000001,2.89
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,1.7,,11.3,,98.80000000000001,99.5,80.2,2.643
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,7.300000000000001,,8.4,,83,85.30000000000001,87.10000000000001,2.938
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,12.3,5.600000000000001,5.9,7.2,71.60000000000001,75.10000000000001,91,2.817
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,2,,10.5,,99.60000000000001,99.60000000000001,62.5,1.402
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,3.2,,10.1,,95.80000000000001,98.30000000000001,69.40000000000001,1.98
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,7.7,4.9,8.9,13.6,84.2,94,88.5,3.482
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,2.8,,9.300000000000001,,98.30000000000001,98.30000000000001,70.60000000000001,2.038
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,14.2,,5.800000000000001,,59,59.7,88.2,2.89
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,18.8,6.600000000000001,4.3,7.800000000000001,39.90000000000001,41,78.60000000000001,1.303
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,6.600000000000001,,7,,73.90000000000001,74,73.90000000000001,1.935
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,21.1,,4.7,,55.40000000000001,55.40000000000001,81.90000000000001,2.243
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,28.8,1.4,3.6,10.7,34.7,34.7,88.60000000000001,2.336
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,1,,14.2,,100,100,71.90000000000001,1.873
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,2.3,,13.7,,94.40000000000001,99,77,2.136
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,6.2,3.4,12.4,13,77,95.7,86.40000000000001,1.947
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,1.2,,12.6,,99.30000000000001,100,69.5,1.723
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,3.8,,11.4,,93.60000000000001,97.30000000000001,75.3,2.084
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,9.200000000000001,4.7,9,10.5,78.90000000000001,90.40000000000001,88.30000000000001,2.424
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,1.3,,10.3,,100,100,64.8,1.814
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,2,,10.3,,100,100,70.8,1.996
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,4.800000000000001,3.4,10.2,12.2,100,100,76.10000000000001,1.264
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,2,,10.7,,100,100,73.8,2.287
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,4,,9.800000000000001,,94.30000000000001,94.30000000000001,81.10000000000001,3.154
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,8.9,6.7,7.600000000000001,8.700000000000001,81.7,81.7,95.7,4.446
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,1.8,,8.700000000000001,,97.40000000000001,97.40000000000001,63,1.884
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,7.100000000000001,,6.7,,91.60000000000001,91.7,81.30000000000001,3.446
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,13.5,10.4,4.2,4.3,85.7,85.90000000000001,96.80000000000001,4.384
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,.8,,10.7,,100,100,43.3,.9510000000000001
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,2,,10.9,,96.7,97.30000000000001,61.6,2.181
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,4.4,3.6,11.1,12,90.10000000000001,91.80000000000001,76.40000000000001,1.226
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,.7000000000000001,,12,,100,100,55.90000000000001,.9540000000000001
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,1.3,,12,,100,100,57,1.093
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,4.800000000000001,,11.9,,100,100,60,1.894
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,.4,,24,,100,100,56.6,1
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,.8,,23.1,,99.7,100,62.7,1.298
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,2.3,2,19,26.2,98.30000000000001,100,80.7,1.502
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,.7000000000000001,,16.3,,100,100,62,1.232
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,3.2,,14.1,,93.7,95.80000000000001,72.3,1.812
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,7.600000000000001,4,10.2,14.1,83,88.60000000000001,88,2.461
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,.5,,14.8,,100,100,47.40000000000001,.743
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,1.1,,15.1,,99.60000000000001,99.60000000000001,54.7,1.025
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,3.6,2.2,16.9,16.5,97.80000000000001,97.80000000000001,69.40000000000001,1.002
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,.5,,18.4,,96.60000000000001,96.60000000000001,61.7,1.269
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,1.1,,17.7,,93.80000000000001,93.80000000000001,69.5,1.641
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,3.4,1.2,14.7,22.3,84.90000000000001,84.90000000000001,70.3,.963
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,.4,,17.7,,100,100,66.7,1.229
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,.7000000000000001,,17.5,,97.80000000000001,98.5,69,1.468
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,3.5,1.8,16,20.9,81.90000000000001,87.40000000000001,84.10000000000001,2.964
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,.3,,15.6,,100,100,61.6,1.253
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,.6000000000000001,,15.5,,97.90000000000001,99.10000000000001,68.8,1.702
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,3.5,1.8,14.3,19.4,83.90000000000001,93.10000000000001,97.5,4.713
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,.3,,15.4,,98.80000000000001,100,50.2,.978
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,.7000000000000001,,15.3,,98.5,99.60000000000001,54,1.322
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,3.5,3.6,14.6,15.3,96,96,86.30000000000001,4.419000000000001
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,.4,,12.6,,100,100,57.7,1.029
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,.9,,12.4,,93.10000000000001,97.30000000000001,63.5,1.456
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,3.6,2.7,11.7,14.8,52.3,81.10000000000001,91.2,2.276
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,1.2,,10.2,,100,100,68.10000000000001,1.556
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,13.6,,6,,69.8,82.80000000000001,81.30000000000001,2.353
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,19.8,10.1,3.9,5.5,57.7,75.90000000000001,84.90000000000001,2.377
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,.7000000000000001,,8,,94.80000000000001,94.80000000000001,47.40000000000001,.985
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,1.1,,7.800000000000001,,93.40000000000001,93,50.90000000000001,1.288
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,6.4,2.6,6.600000000000001,9.4,79.5,75.5,81.10000000000001,3.863
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,.6000000000000001,,14.6,,100,100,64.8,1.586
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,1.2,,14.2,,97.60000000000001,98.5,69.3,1.896
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,3.3,2.2,13,16.2,87.10000000000001,92.10000000000001,86.60000000000001,2.573
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,.6000000000000001,,14.5,,96.2,100,62.90000000000001,1.592
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,.9,,15.2,,93.90000000000001,98.2,66.8,1.767
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,2.8,2,18.7,21.1,82.60000000000001,89.30000000000001,76.80000000000001,1.846
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,.7000000000000001,,11.7,,100,100,48.5,.989
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,1.6,,11.3,,98.5,98.5,59.3,1.865
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,4.7,1.9,10,15.8,94,94,89.90000000000001,3.702
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,.8,,13.3,,98.2,100,55.90000000000001,1.179
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,1.3,,12.6,,94.30000000000001,98.5,61.2,1.566
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,4.2,,9.4,,73.10000000000001,90.2,87.2,2.758
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,.7000000000000001,,14.6,,100,100,50,.755
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,1.1,,14.5,,99,99.5,52.3,.887
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,5.300000000000001,.8,13.6,22.8,87.30000000000001,94.10000000000001,76.90000000000001,2.132
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,.5,,14.7,,99.40000000000001,100,54.90000000000001,.9450000000000001
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,6.9,,8.800000000000001,,71.7,73.8,80.90000000000001,2.438
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,10.4,2.6,5.5,11.9,55.90000000000001,59,91.90000000000001,2.547
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,.6000000000000001,,14.8,,100,100,52.2,.894
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,1.3,,14.4,,100,99.5,58,1.252
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,3.1,1.8,13.2,13.5,100,98.10000000000001,72.8,2.412
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,1,,13.6,,95.90000000000001,95.90000000000001,62.40000000000001,1.393
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,4.5,,11,,83.90000000000001,94.80000000000001,76,2.223
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,9.600000000000001,3.9,7.2,15.3,64.2,92.90000000000001,34.3,.215
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,.4,,21.6,,100,100,60,1.593
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,1,,20.3,,99.7,99.90000000000001,65.2,1.831
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,4.7,.7000000000000001,12.4,18.1,97.40000000000001,98.80000000000001,90.2,3.512
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,.4,,21,,100,100,66.10000000000001,1.204
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,.8,,19.8,,94.90000000000001,97.60000000000001,71.3,1.763
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,2.8,.7000000000000001,14.2,13.6,77.60000000000001,89.5,84.10000000000001,2.76
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,.6000000000000001,,17.5,,100,100,46,1.061
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,1.1,,16.3,,99.2,99.40000000000001,58.3,1.688
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,3,1.3,12,16,97.40000000000001,97.90000000000001,82.30000000000001,2.178
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,.2,,23.6,,100,100,49.8,.711
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,.7000000000000001,,22,,99.7,99.90000000000001,54.5,1.152
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,3.6,1.9,13.4,16.8,97.90000000000001,99.60000000000001,74.3,3.428
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,.4,,20.4,,92,92,51.3,1.46
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,.7000000000000001,,20,,92.10000000000001,92.40000000000001,55.5,1.705
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,3.5,0,17.1,68.40000000000001,92.80000000000001,96.30000000000001,90.30000000000001,3.422
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,.7000000000000001,,13.3,,100,100,47.7,.539
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,1.1,,13.2,,99,99.7,51.3,.733
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,3.8,,12.1,,88.80000000000001,97.10000000000001,61.8,1.288
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,.9,,5.4,,98.7,98.90000000000001,60.40000000000001,.9590000000000001
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,1.1,,5.4,,97,97.40000000000001,61.90000000000001,1.051
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,4.800000000000001,2.9,4.100000000000001,5,70.90000000000001,73.10000000000001,81.90000000000001,1.832
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,.4,,12,,95.30000000000001,100,64.10000000000001,1.625
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,.6000000000000001,,12,,95.10000000000001,99.5,64.90000000000001,1.665
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,1.8,,12.3,,92.90000000000001,92.90000000000001,74.40000000000001,2.103
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,1.2,,8.4,,96.30000000000001,90.40000000000001,63.3,1.55
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,4.2,,7.300000000000001,,79.5,76.10000000000001,72.60000000000001,2.39
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,14.5,9.800000000000001,3.7,6.300000000000001,38.90000000000001,41.8,84.40000000000001,2.641
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,.5,,9.800000000000001,,100,100,69.90000000000001,1.746
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,.8,,10,,99.60000000000001,99.60000000000001,72,1.96
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,4.5,1.8,12.2,13.6,95.60000000000001,95.60000000000001,85.40000000000001,2.587
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,.9,,6.600000000000001,,62.90000000000001,74.40000000000001,70.90000000000001,1.772
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,1.7,,6.5,,60.6,69.5,73.7,1.958
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,7,3.5,6.100000000000001,7.9,47.90000000000001,43.1,84.60000000000001,2.239
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,.7000000000000001,,5.300000000000001,,97.7,98.7,58.90000000000001,.858
