id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,lp_inf_man_t,lp_inf_man_1,lp_inf_man_2,lp_inf_man_3,lp_inf_man_4,lp_inf_man_5,lp_inf_man_6,lp_inf_man_7,lp_inf_man_8,lp_inf_man_9,lp_inf_man_10,lp_inf_man_11,lp_inf_man_12,lp_inf_man_13,kl_inf_man_t,kl_inf_man_1,kl_inf_man_2,kl_inf_man_3,kl_inf_man_4,kl_inf_man_5,kl_inf_man_6,kl_inf_man_7,kl_inf_man_8,kl_inf_man_9,kl_inf_man_10,kl_inf_man_11,kl_inf_man_12,kl_inf_man_13
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,102.5,174.6,69.10000000000001,84.90000000000001,281.2,,,,182.7,,,18.2,,253.1,2292.5,1750.6,1401.2,2034.1,6712,,,,2416.6,,,1349.9,,16731.6
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,186.2,269.6,112.7,70,281.2,,,,588.1,,,,,739.8000000000001,5674.200000000001,4282.400000000001,2486.8,7142.3,6712,,,,5721,,,,,50818.7
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,132.1,120.8,88.80000000000001,111.4,,,,,272,,,,,636.7000000000001,2760.4,2813,1749.3,2709.8,,,,,2576.2,,,,,11386.5
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,180.8,175.1,90.60000000000001,111.3,292,,,,376.5,,,,,883.7000000000001,2954.7,3042.7,2015.3,2707,5656.900000000001,,,,3152,,,,,8502
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,554.6,427.4,112.3,67.10000000000001,292,,,,722.9000000000001,,,,,1244.8,4445.900000000001,4108.900000000001,5109.8,1667.7,5656.900000000001,,,,5062.200000000001,,,,,4283.900000000001
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,127.9,90.5,63.90000000000001,73.7,,,,371.4,336.7000000000001,,926.6,,,335.2000000000001,2958.6,3142.5,2433.1,2926.5,,,,1971.3,3791.9,,4578.2,,,3215.5
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,133,92.40000000000001,66.10000000000001,73.60000000000001,219.3,,,371.4,344.6,,926.6,,,325,3198.3,3329.6,2640.5,2920.2,8211.5,,,1971.3,4704.1,,4578.2,,,3518.7
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,199.1,134.9,90.30000000000001,67.5,219.3,,,,363.9,,,,,232.7,6305.200000000001,7453.900000000001,4938.900000000001,2040.9,8211.5,,,,6944,,,,,6269.6
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,125,123.5,63.6,115.5,,,,184.9,216.2,,,,,633.6,1601.6,2512.8,1194.4,1055.3,,,,163.6,3235.8,,,,,3652.1
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,155.9,149.9,74.40000000000001,129.4,383.2000000000001,,,172.9,319.3,,163.1,,225,562.3000000000001,2195.1,2724.5,1612.9,1065.9,6554.900000000001,,,608.8000000000001,4288.3,,15126.8,,1813.8,4793.8
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,196.8,442.3,108.1,281.4,383.2000000000001,,,172.2,547.7000000000001,,163.1,,225,441.6,2981.9,5068.1,2907.6,1181.6,6554.900000000001,,,634.8000000000001,6619.6,,15126.8,,1813.8,6728.8
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,123.7,97.5,86.60000000000001,54.8,238.4,,,1098.1,464.9,,,,,197.7,4073.3,6156,5694.3,845.9000000000001,3216.7,,,8927,5094.200000000001,,,,,12846.7
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,152.7,106.9,93.2,54.2,238.4,,68.60000000000001,1098.1,484.6,,,,,465,4548.900000000001,6413.5,4458.900000000001,867.8000000000001,3216.7,,3067.6,8927,5818.3,,,,,12709.8
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,231.2,199.3,99.10000000000001,31.6,,,68.60000000000001,,575.6,,,,,618.2000000000001,5837.400000000001,8927.800000000001,3356.2,1646.7,,,3067.6,,9169.800000000001,,,,,12631.3
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,268.9,95.80000000000001,44.7,309.9,347.1,2228.4,305.3,680.6,338.8,2007.7,212.5,913.1,308,276.1,2586.8,2319.9,1126.5,1703.5,17510,30040.4,43205.9,7117.700000000001,2127.8,2564,3270.2,4607.400000000001,5789,3066.4
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,269.8,129.4,56.5,298.9,307.9,2228.4,350.3,655.8000000000001,324.3,2007.7,208.7,913.1,308,487.4,3133.6,2508.2,1666.1,1724.1,5523.700000000001,30040.4,12792.1,7649.6,3830.5,2564,3289.4,4607.400000000001,5789,8300.800000000001
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,275.7,387.1,118,172.2,301.6,,357.1,203.6,246.2,,196.9,,,749,6342.5,3953.9,4476.5,1961.2,3612.7,,8213.6,17321.4,12986.9,,3347.9,,,14783.6
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,90.30000000000001,72.3,77,80.5,4383.6,,,,,,6666.8,,,116.6,1144.8,1178.4,706.4000000000001,1588.7,9485.800000000001,,,,,,2622.7,,,1133.1
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,122.1,103.1,77.10000000000001,81.5,4383.6,,,,1178.5,,6666.8,,,228.9,1447.8,1347.1,1132.8,1596.6,9485.800000000001,,,,9259.6,,2622.7,,,1798.9
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,488.1,896.8000000000001,77.7,152.7,,,,,1178.5,,,,,954.7000000000001,4831.900000000001,5698.900000000001,3500.7,2171.1,,,,,9259.6,,,,,6102.6
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,68.3,79.60000000000001,55.8,22.2,,,771.4000000000001,10.4,202.1,,,,,174.5,879,1064.7,1280.2,382.2000000000001,,,1964.1,301.4,1411.2,,,,,1007.4
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,99.7,126.2,66.7,23.7,717.8000000000001,,771.4000000000001,10.4,202.1,,,2292.7,,179.6,1364.9,1954.3,1791.5,378.5,28540.5,,1964.1,301.4,1411.2,,,3856.8,,1290
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,408.5,643.8000000000001,106.5,152.1,717.8000000000001,,,,,,,2292.7,,230.3,6320.1,13083.2,3653.8,47.90000000000001,28540.5,,,,,,,3856.8,,4093.9
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,155.5,203.6,66.7,128.6,216.4,,,,187.1,,,1071.3,,530.2000000000001,1740.1,2968.8,1457.7,2174.8,4354.2,,,,1621.8,,,1714.1,,1965.4
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,155.5,203.6,66.7,128.6,216.4,,,,187.1,,,1071.3,,530.2000000000001,1740.1,2968.8,1457.7,2174.8,4354.2,,,,1621.8,,,1714.1,,1965.4
3_2_34_0,,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,625.2000000000001,1386.1,145.6,171.4,594.6,,,181.8,274.8,,,,,1066.9,2813.9,3744.6,967.9000000000001,2673.9,4638.900000000001,,,543.9,1466.5,,,,,5536.400000000001
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,581.7000000000001,934.8000000000001,132.5,178.5,2694.1,,,117.8,372.6,,,,,1069.2,3036,3781.5,1421.5,4155.8,11155.9,,,279.5,2485.9,,,,,4662.6
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,532.3000000000001,150.6,119.9,214.3,3200.6,,,101,472.2000000000001,,,,,1072.3,3288.1,3845.5,1858.9,11570.5,12728.3,,,210.4,3522.6,,,,,3483
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,129.4,179.9,99.2,184.2,72.90000000000001,,,,910.6,,,,,232.6,1712.9,2604.1,1392.9,2209.6,1982,,,,6428,,,,,1357
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,178.8,229.7,96.90000000000001,207.9,72.90000000000001,,,,485.9,,,,163.1,141.5,2172.1,3194.5,1624.8,1725.9,1982,,,,3900.3,,,,3428.3,2675.8
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,197.8,247.4,95.40000000000001,216.9,,,,,475.6,,,,163.1,138.2,2348.8,3404.1,1771.5,1540.1,,,,,3839,,,,3428.3,2722.3
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,111.7,80.30000000000001,57.8,268.6,,,,,268.9,,,,,455.3,1504,476.4,1281.2,3455.8,,,,,5474.700000000001,,,,,7499.400000000001
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,106.9,71.2,53,247.9,,,,328.6,221.2,,,,,445,1319.8,572.1,1071.2,2795.6,,,,922.7000000000001,4011.3,,,,,5115.3
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,96.60000000000001,46.3,43.6,190.1,,,,328.6,155.3,,,,,438.3,930,835.4000000000001,664,944.4000000000001,,,,922.7000000000001,1992.7,,,,,3556.9
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,49.40000000000001,28.9,56.5,246.6,206.3,,559.2000000000001,1994.8,277.7,,,,,256.8,424.2000000000001,329.6,676,558.6,3106.9,,3353.3,3514,837.1,,,,,989.4000000000001
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,55.8,35.7,72.7,247.2,205.9,,559.2000000000001,1861.7,277.6,,565.7000000000001,,,286.8,540.4,366.9,1385,667.6,2486.9,,3353.3,3344.5,835.9000000000001,,11859.7,,,1010.6
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,81.90000000000001,60.5,201.1,257.1,205.4,,,206.5,250.2,,565.7000000000001,,,459.6,1020.2,504.8,7090.700000000001,2506.9,1806.9,,,1236.3,535.7000000000001,,11859.7,,,1132.8
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,205,337.6,76.60000000000001,333.2000000000001,330.2000000000001,,152.9,876.2000000000001,336.8,,,,,323,1422.2,1474.8,954.8000000000001,1942.7,3589.6,,2089.1,5630.400000000001,1555,,,,,2580.4
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,207.3,324.6,79.90000000000001,138.6,279.8,,70.40000000000001,836.7000000000001,398.7000000000001,,,,,353.1,1517.2,1411.5,1068.2,1701.7,3420.6,,2133.6,4696.8,1768.6,,,,,2929.4
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,208.9,315.9,82.40000000000001,105.5,260.6,,50.2,711.4000000000001,443.9,,,,,368.6,1581.8,1369,1152.7,1660.7,3356,,2144.5,1730.2,1924.5,,,,,3108.9
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,139.7,237.1,56.2,183.8,,,,,561.6,,,,,294,1291.3,2009.3,1024.9,1237.4,,,,,2087,,,,,1728.1
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,145.7,258.4,57.8,186.9,229.3,,80.40000000000001,,595,,,,,289.9,1517.7,2568.9,1116,1343.5,16873.6,,64.3,,2419.1,,,,,2195
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,225.6,506.7000000000001,77.2,304.6,229.3,,80.40000000000001,,775.9000000000001,,,,,253.7,4502.900000000001,9095.700000000001,2224.7,5310.1,16873.6,,64.3,,4216.900000000001,,,,,6283
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,224.1,410,90.80000000000001,266.8,581.4,,1170.8,497.2000000000001,330.3,,,,,307.5,3004,3465,3271.5,1792.6,3430.9,,1132.6,3029.2,3589.8,,,,,1609.1
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,282,500.3,93.90000000000001,300.2,319.1,,566.3000000000001,729.3000000000001,488.2000000000001,310.7000000000001,381.6,1222.5,566.7000000000001,349.2000000000001,3194.2,3597.9,2906.3,2726.7,5149.6,,2598.7,3290.3,3435.7,8978.300000000001,4945.1,1478.5,7148,3771
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,342.4,591.9,97.80000000000001,363.8,264.4,,490.1,1009.3,832.4000000000001,310.7000000000001,381.6,1222.5,566.7000000000001,365.4,3393.1,3732.7,2462.2,4505,5507.5,,2783.4,3605.4,3100,8978.300000000001,4945.1,1478.5,7148,4608.3
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,304.8,970.9000000000001,101.5,198.7,223.8,,146,459.8,230.5,,225,,229.2,190,2590.4,2491.5,1976.4,1984,3248.4,,1313.1,1826.9,2510.3,,22605.3,,3480.5,3453.1
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,301.4,960.2000000000001,109.3,201.5,278.1,,146,388.4,224.1,,225,,229.2,213.8,2708.8,2443.9,2200.9,1998.9,3335.4,,1313.1,2463.9,2172.2,,22605.3,,3480.5,3489.4
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,288,877.4000000000001,145.8,266.1,422.7000000000001,,,218.8,197.6,,,,,269.9,3180.3,2072.9,3252.9,2336.3,3567.1,,,3977.3,751.5,,,,,3575
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,163.1,224.8,86.30000000000001,156.2,,,253.9,323.1,265.7,,578.5,,139.3,277.2,1398.6,3440.8,1227.8,489.2000000000001,,,659.1,2145.9,1124.4,,492.8,,707.1,1205.4
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,182.9,285,91.10000000000001,156.9,294.1,,253.9,301.2,339.2000000000001,,1528.9,,132.1,313.3,1440.5,3078.1,1265.6,543.6,6264.1,,659.1,1978.1,1346,,2839,,465.4,1196.8
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,302.5,505.2000000000001,113,231.2,294.1,,,68.40000000000001,981.9000000000001,,2317.3,,123.2,603.1,1690.5,1816.6,1439.5,5910.3,6264.1,,,194.7,3283.3,,4785.3,,166.1,1127.3
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,170.1,168.4,49.8,76,255.2,,4674.900000000001,1117.2,309.9,,760.3000000000001,2142.7,,382.8,1737.4,2052.5,1144.4,1238.3,4773.5,,3670.9,9041.9,4034.9,,1366,10229.2,,874.3000000000001
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,161.7,178.8,50.90000000000001,78.5,214.6,,4674.900000000001,861.2000000000001,264,,760.3000000000001,2142.7,,294.1,1851.8,2010.1,1081.1,1103,6004.6,,3670.9,8786.200000000001,3472.2,,1366,10229.2,,1932.1
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,142.5,201.8,54.7,85.2,189,,,312.1,204.1,,,,,198.4,2111.8,1916.5,876.7000000000001,755.7000000000001,6840.8,,,8237.6,2737.8,,,,,3072.2
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,210.7,451.1,70.5,165,348.2000000000001,,1066.7,683.1,244.5,42.90000000000001,,,,365.4,2833.9,4248.7,2043.6,3287.5,3358.7,,6754.5,5874.900000000001,2967.7,904.2000000000001,,,,2714.2
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,243.7,483.9,86.7,199.8,486.7000000000001,,618.7000000000001,536.2000000000001,519.5,377.5,1890.9,,321.4,233.2,3384.1,3430.3,2103.2,3757.3,9274.5,,4344.400000000001,11676.1,7505.700000000001,7424,2876.6,,2378.4,2475.8
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,270.9,503.5,103,259.2,490.8,,489.3,388.7000000000001,736.7000000000001,435.2000000000001,1890.9,,321.4,162.4,3839.8,2942.5,2163.2,4584.7,9449,,3648.3,17502.9,10916.7,8548,2876.6,,2378.4,2348
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,175.8,599.8000000000001,76.80000000000001,126.9,,,,771.3000000000001,90,,,234.1,,320.8,2224.7,2731.3,1942.9,734.2000000000001,,,,10574.9,971.9000000000001,,,2670.6,,3790.8
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,228.3,803.7000000000001,81.30000000000001,150.2,,,,662.2000000000001,94.10000000000001,,,234.1,311.2000000000001,596.3000000000001,2346.2,2664.7,1848.4,2027.4,,,,8213.9,1246.1,,,2670.6,7553,4094
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,518,1971.6,112.2,313.2000000000001,,,,572.4,160.7,,,,311.2000000000001,1179.7,3015.4,2283.2,1201.6,11074.8,,,,6270.5,5624.5,,,,7553,4735.7
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,357,461.9,121.5,134.6,259.2,,685.4000000000001,255.3,356.3,,,241.1,,1257,1746.5,3765.9,1296.1,1103.5,5891.700000000001,,2710.6,2187.4,2542.9,,,792.8000000000001,,1785.3
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,343.9,644.8000000000001,109.1,150,167.5,,685.4000000000001,217.6,411.5,,,241.1,,1125.5,1916.8,4644,1267.7,1199.8,5255.6,,2710.6,1923,3444,,,792.8000000000001,,1948.6
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,285.8,1242.7,58.8,299.8,133.4,,,92.60000000000001,585.9,,,,,283.1,2672.9,7514.6,1153.1,2136.2,5018.8,,,1044.5,6289.5,,,,,2995
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,155.1,440.5,57.7,128.1,814,,28.9,680.5,468.1,,,,222.5,537.8000000000001,980.4000000000001,1424.1,714.4000000000001,1886.5,12014,,30.3,2761.2,1719.6,,,,4165.6,1455.4
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,147.2,431.7000000000001,67.3,198.2,426.7000000000001,,212.2,416.9,654.9000000000001,,,,297.4,458.7000000000001,1217.1,1886.1,784.4000000000001,2053,6937.400000000001,,5183,2394.9,5948.200000000001,,,,1829.9,2450
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,137.1,392.3,77.80000000000001,470,220.8,,299,265.3,879.9000000000001,,,,347.1,325.8,1525.2,3978.7,863.9000000000001,2699.2,4237.1,,10298.1,2184.3,11042.2,,,,281.2,4123.5
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,180.6,179,69.2,649.8000000000001,261.4,,103,557.3000000000001,217.6,,,234.6,,638.6,1236,1637.5,545.5,8638,2221.2,,1074.3,1747.4,1200.7,,,1328.5,,2400.9
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,178.5,197.2,75,649.8000000000001,162.1,,95.10000000000001,538.4,222,,,239.5,,564.4,1591.3,1934.9,1121.9,8638,2566.1,,1377.2,1751.2,1212.4,,,1515.3,,2175.7
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,161,308,122.4,,76.2,,40.7,260.5,965.3000000000001,,,353.5,,192.6,4536.900000000001,3746.7,5857.700000000001,,2864.3,,3471.1,1808.3,3178.3,,,5863.8,,1047.9
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,192.7,337.3,73.5,403,200.2,,,467.2000000000001,343.2000000000001,120,,,,289.9,2614.7,3247.8,1735.2,5885.3,3261.4,,,3599.6,4014,749.9000000000001,,,,2521.2
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,212.3,461.2000000000001,73.40000000000001,372.2000000000001,200.2,,2386.4,462.3,336.3,120,,,,288.2,2644.8,3650.7,1740.5,5275,3261.4,,17477.6,3101.9,4284.5,749.9000000000001,,,,2674
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,277.7,781.2000000000001,72.8,211.2,,,2386.4,442.8,292.9,,,,,279,2745.4,4690.900000000001,1756.6,2084,,,17477.6,1114.2,5976.700000000001,,,,,3491.1
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,202.7,633.1,45.5,49.8,226.2,,238.6,834,488.9,,,,323.5,449.9,2090.5,3160.3,1397.9,1204.4,6245.5,,781.1,6100.700000000001,4010.6,,,,2974.8,4284.6
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,234.5,529.3000000000001,55.3,74.2,592.5,,219,783.7000000000001,440.4,,494,,323.5,423,3424.1,5085.400000000001,2176.5,1978.3,19181.7,,725.9000000000001,8329.800000000001,4633.400000000001,,3245.8,,2974.8,4479.2
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,285.2,378.2000000000001,80.40000000000001,160.3,729.4000000000001,,189.4,721,408.2000000000001,,494,,,410.7000000000001,5546.5,7889.8,4162.3,4707.1,24016.7,,642.5,11113.4,5047,,3245.8,,,4568.400000000001
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,102.5,192.4,71.60000000000001,137.4,,,,136.6,219.4,,,,,165.5,3488.8,7813.900000000001,2946.6,3817.8,,,,885,2639.6,,,,,119.7
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,226,434.7000000000001,125.2,148.8,190.1,92.10000000000001,450.9,331.6,289.2,267.8,183.4,454.6,380.4,298.9,4757.5,7747,4024.7,3526.4,6192.1,6460.200000000001,4115.7,2843.9,5687.5,6361.1,1957.8,9954.300000000001,9022,2727.9
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,291.5,520.8000000000001,174.2,149.7,190.1,92.10000000000001,450.9,627.6,302.4,267.8,183.4,454.6,380.4,329.5,5431.1,7723.200000000001,5011,3502.9,6192.1,6460.200000000001,4115.7,5816.6,6266.400000000001,6361.1,1957.8,9954.300000000001,9022,3327.6
3_33_603_0,,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,200.5,450.1,118.2,295.8,269.1,,26.4,205.6,205.5,165.5,422,1170.9,3339.2,200.4,4048.1,6325.8,3196.3,4629.5,7604.6,,650.7000000000001,3016.8,5896.3,1880.6,2818.4,13194.9,2978.3,3588.7
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,200.5,450.1,118.2,295.8,269.1,,26.4,205.6,205.5,165.5,422,1170.9,3339.2,200.4,4048.1,6325.8,3196.3,4629.5,7604.6,,650.7000000000001,3016.8,5896.3,1880.6,2818.4,13194.9,2978.3,3588.7
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,154.2,221.8,94.60000000000001,1104.7,192.8,,2591.7,119,291.9,,,310.7000000000001,1674.6,155.4,2813.8,1702,2645.7,13845.8,3792.5,,37153.9,840.6,3855.7,,,2877.6,6807.8,1745.2
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,251.5,738.7000000000001,93.5,394.2000000000001,506.9,,289.6,203.8,280.8,1042.6,139.3,765.9000000000001,653.9000000000001,343.3,4108.900000000001,7625.200000000001,2919.8,6255.3,8609.5,,4733.6,2054.5,4595.8,1499.3,22969.6,2755,11144.6,3766.3
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,283.1,824.4000000000001,93,311.1,525.9,,107.1,275.3,275.8,1042.6,139.3,771.1,527.9,466.9,4530.1,8607,3023.3,5367.8,8899.5,,2164.1,3076.6,4926.900000000001,1499.3,22969.6,2753.6,11679.7,5096.200000000001
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,66.2,68.8,60.90000000000001,118,,,29.7,252.1,156.9,,,977.6,,78.40000000000001,944.3000000000001,938.6,1221.9,1035.8,,,766.8000000000001,805.6,2024.5,,,8115.400000000001,,600.8000000000001
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,85.60000000000001,95.60000000000001,70.3,139.3,112.7,,29.6,310.6,186.5,,,977.6,,56.6,1194.3,990.6,1603.9,1182,6534.1,,759.2000000000001,996.3000000000001,2548.9,,,8115.400000000001,,1347.7
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,111.6,123.3,74.3,182.1,112.7,,26.4,478,210.3,,,,,51.6,1527.7,1044.4,1767.7,1475.5,6534.1,,479.3,1541.2,2968.9,,,,,1519.1
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,70.7,153,51.7,79.60000000000001,,,10.5,326.3,111.4,,,,213.7,68.2,1294.9,2194.5,1292.2,934.9000000000001,,,158.2,1307.4,973.1,,,,2003.4,615.3000000000001
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,88.80000000000001,233.4,64.60000000000001,83.60000000000001,328.8,,10.5,191.1,115.4,,,,214.3,142.7,1659.8,2578.5,1655.8,934.7000000000001,18368.1,,158.2,1640.5,1923.2,,,,889.6,775.2000000000001
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,114.5,375.4,81.7,142,328.8,,,95.10000000000001,130.5,,,,214.3,200,2178,3257.3,2137.4,932.1,18368.1,,,1877.1,5514.200000000001,,,,857.1,898.1
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,138.8,174.4,50.6,139.7,132,,,539.8000000000001,241.5,,,,347.1,113.5,1083.5,1674.3,855.3000000000001,1471.2,2956.6,,,1154,1232.2,,,,828.5,922.2000000000001
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,140.3,164.2,54.5,152.5,196.4,,,539.8000000000001,245.3,,,,347.1,129,1140.4,1569.3,922.2000000000001,1479.3,2258.9,,,1154,1244.2,,,,828.5,1062.1
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,146,93.80000000000001,76.90000000000001,203.5,206.9,,,,263.2,,,,,153.7,1346.6,848.2000000000001,1300.8,1511.8,2145.9,,,,1300.7,,,,,1285.2
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,122.5,146.6,78.30000000000001,106.7,,,,318.4,134.1,,,,244.5,144.3,2048.5,3024.2,2419.1,868.2000000000001,,,,877.5,3064.9,,,,4281.3,2262.1
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,215.6,256.5,149.9,107.5,206,,,306.7,356.4,,,,2860.7,275.4,2654.9,2830.6,3192.8,924,5581.3,,,1152,2994.2,,,,1796.6,2016
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,265.8,409.5,186,176.8,206,,,295.2,499.6,,,,3397.8,281.6,2982.2,2561,3582.4,5700.3,5581.3,,,1421.9,2948.6,,,,1286.5,2004.3
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,136.2,262.6,114.9,67.5,,,,164.1,132.7,,,,241.6,230.3,2609.1,2648,2587.8,659.7000000000001,,,,6208,5312.5,,,,7449.200000000001,4638.900000000001
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,156.5,339.2000000000001,121.7,88.90000000000001,352.4,,39,519.1,184.8,,89.5,,241.6,162.2,2191.5,1987,2296.5,761.4000000000001,7862.1,,435,2802.4,2492.8,,899.9000000000001,,7449.200000000001,1544.3
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,165.2,386.4,125.1,126.9,352.4,,39,548.6,192.7,,89.5,,,161.2,2012.2,1579.7,2153.3,941.4000000000001,7862.1,,435,2519.3,2062.1,,899.9000000000001,,,1495.4
