id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,est_sh_6,est_sh_7,est_sh_8,est_sh_9,est_sh_11,own_fen,own_men,size
3_14_274_0,2011,Rural,3,India,14,Manipur,274,Churachandpur,93.40000000000001,1.2,,.1,5.300000000000001,26,74,2
3_14_274_0,2011,Total,3,India,14,Manipur,274,Churachandpur,93.40000000000001,1.2,,.1,5.300000000000001,26,74,2
3_14_274_0,2011,Urban,3,India,14,Manipur,274,Churachandpur,,,,,,,,
3_14_275_0,2011,Rural,3,India,14,Manipur,275,Bishnupur,78.7,13.7,,,7.600000000000001,49,51,1
3_14_275_0,2011,Total,3,India,14,Manipur,275,Bishnupur,73.7,18.6,.3,,7.4,42,58,1
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,67.5,24.7,.6000000000000001,,7.2,32,68,1
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,74.10000000000001,16.9,,.2,8.800000000000001,32,68,2
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,72.7,18.9,,.1,8.4,39,61,2
3_14_276_0,2011,Urban,3,India,14,Manipur,276,Thoubal,71.8,20.1,,,8.1,43,57,1
3_14_277_0,2011,Rural,3,India,14,Manipur,277,Imphal West,48.5,42.40000000000001,.2,1.4,7.5,33,67,1
3_14_277_0,2011,Total,3,India,14,Manipur,277,Imphal West,75.5,13.6,0,4.100000000000001,6.7,50,50,1
3_14_277_0,2011,Urban,3,India,14,Manipur,277,Imphal West,80.90000000000001,7.9,,4.7,6.5,54,46,2
3_14_278_0,2011,Rural,3,India,14,Manipur,278,Imphal East,55.5,27,.1,.3,17.1,18,82,2
3_14_278_0,2011,Total,3,India,14,Manipur,278,Imphal East,57.1,26.9,.1,1.2,14.8,21,79,2
3_14_278_0,2011,Urban,3,India,14,Manipur,278,Imphal East,63,26.6,,4.3,6.2,30,70,1
3_14_279_0,2011,Rural,3,India,14,Manipur,279,Ukhrul,87,9.300000000000001,,,3.7,28,72,2
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,87,9.300000000000001,,,3.7,28,72,2
3_14_279_0,2011,Urban,3,India,14,Manipur,279,Ukhrul,,,,,,,,
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,87.30000000000001,.2,,,12.6,43,57,2
3_14_280_0,2011,Total,3,India,14,Manipur,280,Chandel,86.5,2,,,11.4,40,60,2
3_14_280_0,2011,Urban,3,India,14,Manipur,280,Chandel,80.60000000000001,16.9,,,2.5,19,81,1
3_15_281_0,2011,Rural,3,India,15,Mizoram,281,Mamit,74.3,21,,,4.7,34,66,2
3_15_281_0,2011,Total,3,India,15,Mizoram,281,Mamit,74.90000000000001,20.8,,,4.3,35,65,2
3_15_281_0,2011,Urban,3,India,15,Mizoram,281,Mamit,76.40000000000001,20.3,,,3.3,40,60,2
3_15_282_0,2011,Rural,3,India,15,Mizoram,282,Kolasib,67.3,26.1,,.3,6.300000000000001,41,59,2
3_15_282_0,2011,Total,3,India,15,Mizoram,282,Kolasib,58.90000000000001,32.4,,.1,8.6,28,72,2
3_15_282_0,2011,Urban,3,India,15,Mizoram,282,Kolasib,53.5,36.5,,,10.1,20,80,2
3_15_283_0,2011,Rural,3,India,15,Mizoram,283,Aizawl,66.90000000000001,27.6,,,5.4,29,71,2
3_15_283_0,2011,Total,3,India,15,Mizoram,283,Aizawl,68.5,23.3,,.4,7.800000000000001,23,77,3
3_15_283_0,2011,Urban,3,India,15,Mizoram,283,Aizawl,68.8,22.5,,.4,8.300000000000001,22,78,3
3_15_284_0,2011,Rural,3,India,15,Mizoram,284,Champhai,68.3,26.1,,,5.7,19,81,2
3_15_284_0,2011,Total,3,India,15,Mizoram,284,Champhai,73.10000000000001,18.8,,.6000000000000001,7.5,12,88,2
3_15_284_0,2011,Urban,3,India,15,Mizoram,284,Champhai,76.3,14,,1,8.700000000000001,8,92,2
3_15_285_0,2011,Rural,3,India,15,Mizoram,285,Serchhip,62.8,35.7,,,1.5,7,93,2
3_15_285_0,2011,Total,3,India,15,Mizoram,285,Serchhip,62.2,36.8,,,1,16,84,2
3_15_285_0,2011,Urban,3,India,15,Mizoram,285,Serchhip,61.1,38.90000000000001,,,,33,67,2
3_15_286_0,2011,Rural,3,India,15,Mizoram,286,Lunglei,83.40000000000001,15.3,,,1.2,4,96,2
3_15_286_0,2011,Total,3,India,15,Mizoram,286,Lunglei,69.2,24.1,,.2,6.5,25,75,1
3_15_286_0,2011,Urban,3,India,15,Mizoram,286,Lunglei,62.3,28.4,,.4,9,35,65,1
3_15_287_0,2011,Rural,3,India,15,Mizoram,287,Lawngtlai,80.30000000000001,19.7,,,,44,56,2
3_15_287_0,2011,Total,3,India,15,Mizoram,287,Lawngtlai,80.30000000000001,19.7,,,,44,56,2
3_15_287_0,2011,Urban,3,India,15,Mizoram,287,Lawngtlai,,,,,,,,
3_15_288_0,2011,Rural,3,India,15,Mizoram,288,Saiha,90.30000000000001,9.700000000000001,,,,47,53,2
3_15_288_0,2011,Total,3,India,15,Mizoram,288,Saiha,77.10000000000001,16.2,,5.100000000000001,1.7,35,65,2
3_15_288_0,2011,Urban,3,India,15,Mizoram,288,Saiha,70.60000000000001,19.3,,7.600000000000001,2.5,29,71,2
3_16_289_0,2011,Rural,3,India,16,Tripura,289,West Tripura,64.10000000000001,22,.2,8.5,5.2,1,99,1
3_16_289_0,2011,Total,3,India,16,Tripura,289,West Tripura,63.3,21.8,.4,8.200000000000001,6.300000000000001,1,99,1
3_16_289_0,2011,Urban,3,India,16,Tripura,289,West Tripura,57.1,20.7,1.7,5.2,15.2,6,94,1
3_16_290_0,2011,Rural,3,India,16,Tripura,290,South Tripura,66.3,11.8,0,3.3,18.6,3,97,1
3_16_290_0,2011,Total,3,India,16,Tripura,290,South Tripura,67.90000000000001,10.2,0,3.1,18.8,3,97,1
3_16_290_0,2011,Urban,3,India,16,Tripura,290,South Tripura,73.60000000000001,4.2,,2.6,19.5,3,97,1
3_16_291_0,2011,Rural,3,India,16,Tripura,291,Dhalai,82.90000000000001,10.7,,.1,6.300000000000001,6,94,1
3_16_291_0,2011,Total,3,India,16,Tripura,291,Dhalai,82.60000000000001,10.1,,.6000000000000001,6.7,5,95,1
3_16_291_0,2011,Urban,3,India,16,Tripura,291,Dhalai,80.2,3.2,,6,10.6,1,99,1
3_16_292_0,2011,Rural,3,India,16,Tripura,292,North Tripura,51.2,25.2,8.700000000000001,1.8,13.1,6,94,2
3_16_292_0,2011,Total,3,India,16,Tripura,292,North Tripura,48.1,25.6,8.300000000000001,2.3,15.6,6,94,1
3_16_292_0,2011,Urban,3,India,16,Tripura,292,North Tripura,32.8,27.7,6.600000000000001,4.7,28.1,5,95,1
3_17_293_0,2011,Rural,3,India,17,Meghalaya,293,West Garo Hills,88.80000000000001,4.100000000000001,,.1,6.9,14,86,1
3_17_293_0,2011,Total,3,India,17,Meghalaya,293,West Garo Hills,86.30000000000001,5.800000000000001,,.4,7.5,16,84,2
3_17_293_0,2011,Urban,3,India,17,Meghalaya,293,West Garo Hills,77.2,11.8,,1.4,9.600000000000001,21,79,2
3_17_294_0,2011,Rural,3,India,17,Meghalaya,294,East Garo Hills,90.7,6.7,,,2.5,40,60,2
3_17_294_0,2011,Total,3,India,17,Meghalaya,294,East Garo Hills,88.5,8.4,,.1,3,39,61,2
3_17_294_0,2011,Urban,3,India,17,Meghalaya,294,East Garo Hills,67.90000000000001,23.5,,.8,7.800000000000001,36,64,2
3_17_295_0,2011,Rural,3,India,17,Meghalaya,295,South Garo Hills,80.60000000000001,,,,19.4,47,53,1
3_17_295_0,2011,Total,3,India,17,Meghalaya,295,South Garo Hills,79.30000000000001,2.1,,.2,18.4,46,54,1
3_17_295_0,2011,Urban,3,India,17,Meghalaya,295,South Garo Hills,66.2,23.4,,2.6,7.800000000000001,38,62,2
3_17_296_0,2011,Rural,3,India,17,Meghalaya,296,West Khasi Hills,51.8,30.2,,,18,46,54,2
3_17_296_0,2011,Total,3,India,17,Meghalaya,296,West Khasi Hills,52.5,30,,,17.5,46,54,2
3_17_296_0,2011,Urban,3,India,17,Meghalaya,296,West Khasi Hills,64.2,26.4,,,9.4,52,48,2
3_17_297_0,2011,Rural,3,India,17,Meghalaya,297,Ribhoi,64.90000000000001,25.5,.2,1.1,8.300000000000001,23,77,2
3_17_297_0,2011,Total,3,India,17,Meghalaya,297,Ribhoi,66.5,23.9,.2,1.2,8.200000000000001,26,74,2
3_17_297_0,2011,Urban,3,India,17,Meghalaya,297,Ribhoi,80.2,9.9,.8,1.7,7.4,58,42,2
3_17_298_0,2011,Rural,3,India,17,Meghalaya,298,East Khasi Hills,64.60000000000001,17.9,,.9,16.5,47,53,2
3_17_298_0,2011,Total,3,India,17,Meghalaya,298,East Khasi Hills,68,15.5,.2,1.9,14.4,46,54,2
3_17_298_0,2011,Urban,3,India,17,Meghalaya,298,East Khasi Hills,74.60000000000001,10.7,.7000000000000001,3.8,10.2,43,57,2
3_17_299_0,2011,Rural,3,India,17,Meghalaya,299,Jaintia Hills,55.8,31.9,.4,3,8.9,56,44,2
3_17_299_0,2011,Total,3,India,17,Meghalaya,299,Jaintia Hills,58.2,28.2,.3,3.1,10.2,53,47,2
3_17_299_0,2011,Urban,3,India,17,Meghalaya,299,Jaintia Hills,75.8,1.1,,3.3,19.8,33,67,3
3_18_300_0,2011,Rural,3,India,18,Assam,300,Kokrajhar,67.40000000000001,15.3,13.9,1,2.4,15,85,2
3_18_300_0,2011,Total,3,India,18,Assam,300,Kokrajhar,69.60000000000001,12.9,11.6,1.2,4.7,13,87,2
3_18_300_0,2011,Urban,3,India,18,Assam,300,Kokrajhar,80.10000000000001,1.6,.7000000000000001,2.2,15.3,3,97,2
3_18_301_0,2011,Rural,3,India,18,Assam,301,Dhubri,53.3,38.7,3.9,2.1,2,3,97,1
3_18_301_0,2011,Total,3,India,18,Assam,301,Dhubri,58.8,31.8,4,2.3,3.2,2,98,1
3_18_301_0,2011,Urban,3,India,18,Assam,301,Dhubri,73.60000000000001,12.8,4.100000000000001,2.9,6.5,1,99,2
3_18_302_0,2011,Rural,3,India,18,Assam,302,Goalpara,61.8,15.4,10.3,2.3,10.3,10,90,2
3_18_302_0,2011,Total,3,India,18,Assam,302,Goalpara,67.7,12.5,7.4,2.8,9.5,7,93,2
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,83.5,4.7,,4.2,7.600000000000001,0,100,2
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,59.2,33,.8,.8,6.100000000000001,2,98,1
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,60.5,31.2,.7000000000000001,1.2,6.300000000000001,2,98,1
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,78.10000000000001,5.7,.5,6.600000000000001,9.200000000000001,2,98,2
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,65.10000000000001,16,5.300000000000001,,13.5,8,92,2
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,67.40000000000001,14.9,4,.5,13.2,6,94,2
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,74.10000000000001,11.5,,2.2,12.1,1,99,2
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,57.40000000000001,18.9,5.300000000000001,2.5,15.9,2,98,1
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,61.2,15.4,3.5,2.2,17.8,1,99,1
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,65.60000000000001,11.3,1.3,1.8,20,0,100,2
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,73.7,3.8,.6000000000000001,4.800000000000001,17.1,2,98,1
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,73.60000000000001,4,.5,4.100000000000001,17.8,3,97,2
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,73.40000000000001,4.600000000000001,,2.5,19.6,5,95,2
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,64.10000000000001,18.8,7,2.1,8,4,96,2
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,66,16.4,5.300000000000001,2.2,10.1,4,96,2
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,71.40000000000001,9.800000000000001,.4,2.5,16,3,97,2
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,68.8,7.9,4.800000000000001,4.2,14.2,5,95,1
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,68.8,8,4.4,4,14.8,5,95,1
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,68.90000000000001,8.5,.5,2.6,19.6,2,98,2
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,84.2,5.100000000000001,1.7,.2,8.700000000000001,1,99,2
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,81.60000000000001,5.7,1.7,.3,10.6,2,98,2
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,68.7,8.6,1.8,.9,20,7,93,2
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,70.10000000000001,3.8,4,1.3,20.8,4,96,1
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,74.90000000000001,7.2,2.3,.9,14.6,10,90,1
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,77.90000000000001,9.300000000000001,1.2,.7000000000000001,10.9,13,87,2
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,81.5,7.100000000000001,3.4,2.7,5.300000000000001,3,97,2
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,81.7,6.800000000000001,3.1,2.7,5.800000000000001,4,96,2
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,83.7,3.1,,2.5,10.7,9,91,2
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,67.10000000000001,1.8,18.9,1.2,11,9,91,2
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,66.90000000000001,2.7,16.7,2.1,11.5,9,91,2
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,66,8,3.9,7.4,14.6,7,93,3
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,81.60000000000001,6.9,5.4,.3,5.800000000000001,6,94,2
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,79.80000000000001,7,4.5,1,7.7,7,93,2
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,70.8,7.5,0,4.4,17.3,13,87,2
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,87.10000000000001,.2,.5,,12.2,4,96,1
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,79.10000000000001,6.5,2.6,.5,11.2,4,96,1
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,64.60000000000001,17.9,6.5,1.5,9.5,5,95,2
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,77.7,5.300000000000001,4.2,,12.8,10,90,1
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,76.60000000000001,9.300000000000001,2.9,0,11.2,8,92,1
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,74.2,17.5,.4,.1,7.9,3,97,2
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,68.5,19.9,,,11.6,4,96,1
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,77.90000000000001,10.9,.4,.4,10.4,3,97,2
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,87.40000000000001,1.6,.8,.8,9.300000000000001,1,99,3
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,65.40000000000001,18.1,2.7,.8,13,2,98,1
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,66,17.1,2.3,.7000000000000001,14,3,97,1
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,69.3,10.5,,,20.2,9,91,2
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,40,35,17.4,.1,7.600000000000001,4,96,1
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,46.8,31.7,14.3,.3,6.9,3,97,1
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,70.5,20.3,3.7,1.1,4.4,0,100,1
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,64.90000000000001,21.4,4.7,2.3,6.7,5,95,1
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,64.40000000000001,20.7,4.4,2.2,8.300000000000001,5,95,1
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,58.1,12.5,,1.4,28,9,91,2
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,56.5,17.2,6.7,1.2,18.4,8,92,1
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,58.40000000000001,16.4,6.300000000000001,1.3,17.6,8,92,2
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,81.40000000000001,6.7,1.9,1.9,8.200000000000001,1,99,2
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,68.10000000000001,5.100000000000001,6,.6000000000000001,20.1,4,96,1
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,69.10000000000001,5.2,5.4,.6000000000000001,19.7,6,94,1
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,76.40000000000001,6.2,.4,.4,16.6,16,84,2
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,62.2,17.6,8.300000000000001,4.100000000000001,7.800000000000001,11,89,2
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,52.3,29.1,2.9,5.600000000000001,10,15,85,2
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,50.1,31.7,1.7,6,10.5,15,85,2
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,65,20.2,2.8,1,11,3,97,1
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,64.40000000000001,19,2.8,2.6,11.1,3,97,1
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,58.1,8.200000000000001,2.6,18.4,12.7,6,94,2
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,72.2,13.7,1.8,.7000000000000001,11.6,6,94,1
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,72.2,13.7,1.8,.7000000000000001,11.6,6,94,1
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,,,,,,,,
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,65.8,23,.6000000000000001,1.6,9.1,1,99,1
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,65.5,20.1,.6000000000000001,2.1,11.6,2,98,2
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,64.90000000000001,11.9,.6000000000000001,3.7,18.8,6,94,2
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,67.3,25.3,.1,,7.300000000000001,2,98,2
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,67.40000000000001,24.7,.1,.2,7.600000000000001,3,97,2
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,68.90000000000001,15.2,.3,2.7,12.8,8,92,2
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,63.5,16.4,.1,3,16.9,23,77,2
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,59.5,18.5,.3,2.6,19.1,20,80,2
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,56.3,20.2,.5,2.2,20.8,18,82,2
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,68.60000000000001,19.6,.4,.7000000000000001,10.8,6,94,1
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,67.40000000000001,18.1,1.9,.8,11.8,7,93,1
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,63.7,13.6,6.600000000000001,1.1,15.1,12,88,2
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,37.5,53.40000000000001,1.2,2.6,5.300000000000001,1,99,1
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,40.8,48.5,1.6,2.5,6.600000000000001,2,98,1
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,58.6,21.7,4.2,2.1,13.4,11,89,1
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,43.40000000000001,27.9,.6000000000000001,.2,27.9,1,99,1
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,44.8,26.7,.6000000000000001,.4,27.6,1,99,1
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,58.1,14.8,.3,2.3,24.5,1,99,1
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,50,33.3,.5,2,14.2,3,97,1
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,50.6,29.3,.4,2.4,17.2,3,97,1
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,54.6,5.600000000000001,,4.800000000000001,35,5,95,2
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,54.90000000000001,19.3,.2,6.800000000000001,18.8,2,98,1
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,55.2,18.7,.5,6.2,19.4,2,98,1
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,57.40000000000001,14.7,2.6,2.6,22.7,5,95,2
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,58.7,24.6,1.5,1.3,13.9,2,98,1
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,60.8,21.7,1.4,1.3,14.8,3,97,1
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,70.3,8.6,.9,1.3,18.9,3,97,1
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,59.40000000000001,18.7,.3,2.6,19,2,98,1
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,59.1,18.4,.3,2.5,19.7,2,98,1
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,54.7,14.5,1.2,2.2,27.3,3,97,2
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,58.7,17.1,5.100000000000001,1.5,17.6,5,95,1
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,61.3,13.5,3.4,5.2,16.6,4,96,1
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,63.2,10.8,2.2,7.9,16,3,97,2
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,56.5,22.2,5.600000000000001,1.9,13.7,14,86,1
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,56.8,21.6,4.2,2.7,14.8,11,89,1
3_19_336_0,2011,Urban,3,India,19,West Bengal,336,Nadia,57.40000000000001,20.1,1.1,4.4,17,7,93,1
3_19_337_0,2011,Rural,3,India,19,West Bengal,337,North Twenty Four Parganas,55.5,28,2.2,2.5,11.7,5,95,1
3_19_337_0,2011,Total,3,India,19,West Bengal,337,North Twenty Four Parganas,57.5,19.6,2.1,3.6,17.3,8,92,2
3_19_337_0,2011,Urban,3,India,19,West Bengal,337,North Twenty Four Parganas,58.7,14.4,2,4.3,20.7,10,90,2
3_19_338_0,2011,Rural,3,India,19,West Bengal,338,Hugli,53.40000000000001,18,5.5,3,20.1,9,91,1
3_19_338_0,2011,Total,3,India,19,West Bengal,338,Hugli,60.7,14,3.4,3.3,18.6,8,92,1
3_19_338_0,2011,Urban,3,India,19,West Bengal,338,Hugli,67.10000000000001,10.5,1.7,3.6,17.2,6,94,2
3_19_339_0,2011,Rural,3,India,19,West Bengal,339,Bankura,71.40000000000001,6.5,10.1,1.6,10.4,11,89,1
3_19_339_0,2011,Total,3,India,19,West Bengal,339,Bankura,70.40000000000001,6.9,9.4,1.7,11.7,11,89,1
3_19_339_0,2011,Urban,3,India,19,West Bengal,339,Bankura,63.7,9.4,4.4,2.5,20,10,90,2
3_19_340_0,2011,Rural,3,India,19,West Bengal,340,Puruliya,53.2,5.2,18.2,2,21.4,17,83,1
3_19_340_0,2011,Total,3,India,19,West Bengal,340,Puruliya,56.6,5.2,14,3.8,20.3,13,87,1
3_19_340_0,2011,Urban,3,India,19,West Bengal,340,Puruliya,66.40000000000001,5.4,2.1,9,17,1,99,1
3_19_341_0,2011,Rural,3,India,19,West Bengal,341,Haora,54.3,16.5,1.4,3,24.7,4,96,1
3_19_341_0,2011,Total,3,India,19,West Bengal,341,Haora,55.7,11.7,1.3,4.600000000000001,26.8,12,88,1
3_19_341_0,2011,Urban,3,India,19,West Bengal,341,Haora,56.40000000000001,9.200000000000001,1.2,5.4,27.8,16,84,1
3_19_342_0,2011,Rural,3,India,19,West Bengal,342,Kolkata,,,,,,,,
3_19_342_0,2011,Total,3,India,19,West Bengal,342,Kolkata,58.40000000000001,16.1,1.8,5.5,18.1,10,90,2
3_19_342_0,2011,Urban,3,India,19,West Bengal,342,Kolkata,58.40000000000001,16.1,1.8,5.5,18.1,10,90,2
3_19_343_0,2011,Rural,3,India,19,West Bengal,343,South Twenty Four Parganas,50.7,29.3,1.8,.7000000000000001,17.5,7,93,1
3_19_343_0,2011,Total,3,India,19,West Bengal,343,South Twenty Four Parganas,50.40000000000001,28.1,1.8,.8,18.8,8,92,1
3_19_343_0,2011,Urban,3,India,19,West Bengal,343,South Twenty Four Parganas,48.7,22.7,1.8,1.6,25.3,12,88,2
3_19_344_0,2011,Rural,3,India,19,West Bengal,344,Paschim Medinipur,54.6,15.4,8.700000000000001,1.4,19.9,12,88,1
3_19_344_0,2011,Total,3,India,19,West Bengal,344,Paschim Medinipur,58,13.7,7,1.7,19.7,11,89,1
3_19_344_0,2011,Urban,3,India,19,West Bengal,344,Paschim Medinipur,70.2,7.7,.7000000000000001,2.7,18.7,6,94,1
3_19_345_0,2011,Rural,3,India,19,West Bengal,345,Purba Medinipur,47,23.5,8.200000000000001,1.3,19.9,12,88,1
3_19_345_0,2011,Total,3,India,19,West Bengal,345,Purba Medinipur,49.8,24.3,7,1.3,17.7,12,88,1
3_19_345_0,2011,Urban,3,India,19,West Bengal,345,Purba Medinipur,64,28.5,.3,1.3,5.9,8,92,2
3_1_1_0,2011,Rural,3,India,1,Jammu and Kashmir,1,Kupwara,67.5,20.7,,3,8.800000000000001,0,100,2
3_1_1_0,2011,Total,3,India,1,Jammu and Kashmir,1,Kupwara,73.90000000000001,15.6,,3.3,7.2,0,100,2
3_1_1_0,2011,Urban,3,India,1,Jammu and Kashmir,1,Kupwara,90.80000000000001,2.3,,3.9,3,0,100,2
3_1_10_0,2011,Rural,3,India,1,Jammu and Kashmir,10,Srinagar,45.3,41.1,,5.5,8.200000000000001,0,100,2
3_1_10_0,2011,Total,3,India,1,Jammu and Kashmir,10,Srinagar,66.7,15.8,,5.800000000000001,11.7,1,99,2
3_1_10_0,2011,Urban,3,India,1,Jammu and Kashmir,10,Srinagar,69.2,12.8,,5.800000000000001,12.2,2,98,2
3_1_11_0,2011,Rural,3,India,1,Jammu and Kashmir,11,Ganderbal,45.3,41.1,,5.5,8.200000000000001,0,100,2
3_1_11_0,2011,Total,3,India,1,Jammu and Kashmir,11,Ganderbal,66.7,15.8,,5.800000000000001,11.7,1,99,2
3_1_11_0,2011,Urban,3,India,1,Jammu and Kashmir,11,Ganderbal,69.2,12.8,,5.800000000000001,12.2,2,98,2
