id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area,pop,dens
3_9_176_0,2001,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,3900,2425,622
3_9_176_0,2001,Total,3,India,9,Uttar Pradesh,176,Bara Banki,3942,2674,678
3_9_176_0,2001,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,42.1,249,5904
3_9_177_0,2001,Rural,3,India,9,Uttar Pradesh,177,Faizabad,2527,1806,715
3_9_177_0,2001,Total,3,India,9,Uttar Pradesh,177,Faizabad,2595,2087,804
3_9_177_0,2001,Urban,3,India,9,Uttar Pradesh,177,Faizabad,67.60000000000001,281,4162
3_9_178_0,2001,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,2216,1800,812
3_9_178_0,2001,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,2299,1981,861
3_9_178_0,2001,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,83.7,181,2164
3_9_179_0,2001,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,4448,3063,689
3_9_179_0,2001,Total,3,India,9,Uttar Pradesh,179,Sultanpur,4480,3215,718
3_9_179_0,2001,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,31.8,152,4785
3_9_180_0,2001,Rural,3,India,9,Uttar Pradesh,180,Bahraich,4821,2456,509
3_9_180_0,2001,Total,3,India,9,Uttar Pradesh,180,Bahraich,4851,2694,555
3_9_180_0,2001,Urban,3,India,9,Uttar Pradesh,180,Bahraich,29.5,238,8061
3_9_181_0,2001,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,1944,823,423
3_9_181_0,2001,Total,3,India,9,Uttar Pradesh,181,Shrawasti,1953,856,438
3_9_181_0,2001,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,8.9,33.4,3742
3_9_182_0,2001,Rural,3,India,9,Uttar Pradesh,182,Balrampur,3235,1545,478
3_9_182_0,2001,Total,3,India,9,Uttar Pradesh,182,Balrampur,3268,1681,514
3_9_182_0,2001,Urban,3,India,9,Uttar Pradesh,182,Balrampur,32.7,136,4147
3_9_183_0,2001,Rural,3,India,9,Uttar Pradesh,183,Gonda,4006,2570,642
3_9_183_0,2001,Total,3,India,9,Uttar Pradesh,183,Gonda,4029,2764,686
3_9_183_0,2001,Urban,3,India,9,Uttar Pradesh,183,Gonda,23.5,194,8279
3_9_184_0,2001,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,2790,1918,687
3_9_184_0,2001,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,2810,1996,710
3_9_184_0,2001,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,19.6,77.80000000000001,3973
3_9_185_0,2001,Rural,3,India,9,Uttar Pradesh,185,Basti,2908,1960,674
3_9_185_0,2001,Total,3,India,9,Uttar Pradesh,185,Basti,2927,2076,709
3_9_185_0,2001,Urban,3,India,9,Uttar Pradesh,185,Basti,18.3,116,6344
3_9_186_0,2001,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,1634,1320,808
3_9_186_0,2001,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,1644,1420,864
3_9_186_0,2001,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,10.7,101,9389
3_9_187_0,2001,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,2871,2047,713
3_9_187_0,2001,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,2910,2158,742
3_9_187_0,2001,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,38.3,111,2885
3_9_188_0,2001,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,3197,3031,948
3_9_188_0,2001,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,3324,3769,1134
3_9_188_0,2001,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,127,739,5820
3_9_189_0,2001,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,2879,2759,959
3_9_189_0,2001,Total,3,India,9,Uttar Pradesh,189,Kushinagar,2908,2892,994
3_9_189_0,2001,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,29.7,133,4464
3_9_190_0,2001,Rural,3,India,9,Uttar Pradesh,190,Deoria,2466,2446,992
3_9_190_0,2001,Total,3,India,9,Uttar Pradesh,190,Deoria,2523,2714,1076
3_9_190_0,2001,Urban,3,India,9,Uttar Pradesh,190,Deoria,57.1,268,4698
3_9_191_0,2001,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,4242,3643,859
3_9_191_0,2001,Total,3,India,9,Uttar Pradesh,191,Azamgarh,4279,3940,921
3_9_191_0,2001,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,36.6,297,8116
3_9_192_0,2001,Rural,3,India,9,Uttar Pradesh,192,Mau,1583,1491,942
3_9_192_0,2001,Total,3,India,9,Uttar Pradesh,192,Mau,1655,1843,1113
3_9_192_0,2001,Urban,3,India,9,Uttar Pradesh,192,Mau,72.7,352,4840
3_9_193_0,2001,Rural,3,India,9,Uttar Pradesh,193,Ballia,2879,2491,865
3_9_193_0,2001,Total,3,India,9,Uttar Pradesh,193,Ballia,2931,2761,942
3_9_193_0,2001,Urban,3,India,9,Uttar Pradesh,193,Ballia,52.2,270,5169
3_9_194_0,2001,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,3963,3622,914
3_9_194_0,2001,Total,3,India,9,Uttar Pradesh,194,Jaunpur,3998,3911,978
3_9_194_0,2001,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,35.6,289,8133
3_9_195_0,2001,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,3309,2804,847
3_9_195_0,2001,Total,3,India,9,Uttar Pradesh,195,Ghazipur,3358,3038,904
3_9_195_0,2001,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,49.6,233,4706
3_9_196_0,2001,Rural,3,India,9,Uttar Pradesh,196,Chandauli,2494,1455,584
3_9_196_0,2001,Total,3,India,9,Uttar Pradesh,196,Chandauli,2522,1629,646
3_9_196_0,2001,Urban,3,India,9,Uttar Pradesh,196,Chandauli,28.6,174,6062
3_9_197_0,2001,Rural,3,India,9,Uttar Pradesh,197,Varanasi,1442,1875,1300
3_9_197_0,2001,Total,3,India,9,Uttar Pradesh,197,Varanasi,1546,3123,2021
3_9_197_0,2001,Urban,3,India,9,Uttar Pradesh,197,Varanasi,104,1249,12019
3_9_198_0,2001,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),981,1180,1203
3_9_198_0,2001,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),998,1354,1356
3_9_198_0,2001,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),17.2,173,10113
3_9_199_0,2001,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,4391,1788,407
3_9_199_0,2001,Total,3,India,9,Uttar Pradesh,199,Mirzapur,4439,2074,467
3_9_199_0,2001,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,48.1,287,5954
3_9_200_0,2001,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,6739,1228,182
3_9_200_0,2001,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,6849,1503,219
3_9_200_0,2001,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,110,275,2493
3_9_201_0,2001,Rural,3,India,9,Uttar Pradesh,201,Etah,2482,1301,524
3_9_201_0,2001,Total,3,India,9,Uttar Pradesh,201,Etah,2516,1532,609
3_9_201_0,2001,Urban,3,India,9,Uttar Pradesh,201,Etah,33.2,231,6958
3_9_202_0,2001,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,1913,976,510
3_9_202_0,2001,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,1943,1229,633
3_9_202_0,2001,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,29.2,253,8669
